"Pr_total","Tas_mean","D_pr","D_pr_lm","D_tas","Model","Variant","SSP","Year","period"
1044.20746438385,14.8560872596859,2.05718354590115,-5.40608491970583,3.77509635244604,"EC-EARTH3-VEG","r2i1p1f1","ssp370","Fut(2069-2098)",2083
1085.73932794411,15.8355560804718,5.19595948097695,2.57788614229251,4.64060893600399,"EC-EARTH3-VEG","r2i1p1f1","ssp585","Fut(2069-2098)",2083
1119.38494129966,13.6922318210449,3.00701507958369,3.93336952656052,2.60783271271108,"EC-EARTH3-VEG","r3i1p1f1","ssp245","Fut(2069-2098)",2083
1171.84762155569,14.8579179317385,5.54487182763325,7.36579148753066,3.88113354587226,"EC-EARTH3-VEG","r3i1p1f1","ssp370","Fut(2069-2098)",2083
1027.20165184825,15.8280175568792,-7.58832870084297,-4.10587298525623,4.86373079404834,"EC-EARTH3-VEG","r3i1p1f1","ssp585","Fut(2069-2098)",2083
1021.61220491307,13.8181761069551,-0.988883935742538,-4.71049337174111,3.08687636335591,"EC-EARTH3-VEG","r4i1p1f1","ssp245","Fut(2069-2098)",2083
1173.92874082722,14.9129335316112,11.2097172120672,0.684609769375015,4.20190175022569,"EC-EARTH3-VEG","r4i1p1f1","ssp370","Fut(2069-2098)",2083
1098.655989215,15.8534867786434,7.23510375029665,7.1999503792683,5.06106026616418,"EC-EARTH3-VEG","r4i1p1f1","ssp585","Fut(2069-2098)",2083
1112.94910670222,13.7788889186912,4.11835888931759,-1.95962378066489,2.49732829954789,"EC-EARTH3-VEG","r5i1p1f1","ssp245","Fut(2069-2098)",2083
1081.62788943399,13.5639242488129,-3.83568510815573,-2.08585177043166,3.00017410735307,"EC-EARTH3","r1i1p1f1","ssp245","Fut(2069-2098)",2083
1048.6899964677,14.9632792541903,-0.0468634086064083,-5.29421775224926,4.31326582292795,"EC-EARTH3","r1i1p1f1","ssp370","Fut(2069-2098)",2083
1013.47618071957,15.8096728456032,-9.07763434089375,-6.71795958395969,5.27108697865398,"EC-EARTH3","r1i1p1f1","ssp585","Fut(2069-2098)",2083
1134.27997894856,13.6460729776334,7.87107987684536,13.8578987986615,2.69762907101857,"EC-EARTH3","r2i1p1f1","ssp245","Fut(2069-2098)",2083
1033.88652841127,16.1127423289489,-8.54214886245398,-6.86495506218065,5.41481709077654,"EC-EARTH3","r3i1p1f1","ssp585","Fut(2069-2098)",2083
1084.56858431094,13.7290460594108,-0.452638875806325,-3.87632693159664,2.802027410645,"EC-EARTH3","r4i1p1f1","ssp245","Fut(2069-2098)",2083
995.542215767123,14.9983417767026,-6.73410537021601,-3.09216490291654,4.0057098670344,"EC-EARTH3","r4i1p1f1","ssp370","Fut(2069-2098)",2083
1040.92382838602,16.0802981051116,-5.5608390109703,-9.66060954909485,5.0665393663151,"EC-EARTH3","r4i1p1f1","ssp585","Fut(2069-2098)",2083
1078.67274363473,12.5794325227048,2.57064926695856,8.11159242798899,1.64050077348362,"FGOALS-G3","r1i1p1f1","ssp245","Fut(2069-2098)",2083
1151.55654754306,13.5627317833135,16.3501634251858,11.5785263595349,2.60821692299963,"FGOALS-G3","r1i1p1f1","ssp370","Fut(2069-2098)",2083
1169.34507304431,13.7739938855942,14.819055391031,28.9163773326762,2.77896163523362,"FGOALS-G3","r1i1p1f1","ssp585","Fut(2069-2098)",2083
1014.13378588146,12.4629963235318,-10.9467645729886,-18.0650393594218,1.83181554194125,"FGOALS-G3","r3i1p1f1","ssp245","Fut(2069-2098)",2083
1127.15577947409,13.397714583054,1.86880435921374,0.48800639348041,2.5370256265963,"FGOALS-G3","r3i1p1f1","ssp370","Fut(2069-2098)",2083
1204.4758105723,13.8757071386346,5.84142805471002,9.6355239115204,3.01145428032361,"FGOALS-G3","r3i1p1f1","ssp585","Fut(2069-2098)",2083
1105.57575242962,12.3426472105807,1.92803919693871,4.36804144473256,1.4664723687657,"FGOALS-G3","r4i1p1f1","ssp245","Fut(2069-2098)",2083
1125.52225487263,13.3737322108066,4.95885853062013,4.94562893207535,2.41176344176032,"FGOALS-G3","r4i1p1f1","ssp370","Fut(2069-2098)",2083
1184.99191319622,13.525608564091,6.84632899982007,14.8480939965012,2.6417345496557,"FGOALS-G3","r4i1p1f1","ssp585","Fut(2069-2098)",2083
1129.60603384208,13.3474865489332,22.9918979765653,24.4266328556854,2.43181859068525,"FGOALS-G3","r5i1p1f1","ssp370","Fut(2069-2098)",2083
1149.34522779357,12.4429428333978,8.92718171405444,8.24686164112427,1.71820655072492,"GFDL-ESM4","r1i1p1f1","ssp245","Fut(2069-2098)",2083
1109.7293890013,13.6324769160555,9.132217929481,-1.42636478425006,2.86117052124567,"GFDL-ESM4","r1i1p1f1","ssp370","Fut(2069-2098)",2083
1154.03040168155,14.118946865077,8.46233617884376,1.97394488879709,3.37682304727076,"GFDL-ESM4","r1i1p1f1","ssp585","Fut(2069-2098)",2083
1097.94998685091,12.6562900512951,-2.53968241041741,-5.64954283310156,1.75820653894807,"INM-CM5-0","r1i1p1f1","ssp245","Fut(2069-2098)",2083
987.554062277507,13.622797253059,-9.30519839890378,-15.9161523539987,2.71870788348806,"INM-CM5-0","r1i1p1f1","ssp370","Fut(2069-2098)",2083
1123.8860754576,14.0781585149219,1.27415675879048,-6.48284442940902,3.17286087252206,"INM-CM5-0","r1i1p1f1","ssp585","Fut(2069-2098)",2083
1128.28755029914,13.4688984674334,3.77028235625912,3.11500497595695,2.65206770754108,"INM-CM5-0","r2i1p1f1","ssp370","Fut(2069-2098)",2083
1047.42944194389,13.737216648409,0.419627014581017,0.973393731558955,3.02217250145355,"INM-CM5-0","r3i1p1f1","ssp370","Fut(2069-2098)",2083
1004.14534153982,13.674656086529,-3.03576913081715,-7.13725066751078,2.97681651858137,"INM-CM5-0","r4i1p1f1","ssp370","Fut(2069-2098)",2083
1168.90355290695,13.6139795460421,11.4716088789406,5.74306997481811,2.93373363200039,"INM-CM5-0","r5i1p1f1","ssp370","Fut(2069-2098)",2083
1113.99288358008,13.910082879619,2.44247428786645,2.20140546877887,2.91366671044362,"IPSL-CM6A-LR","r1i1p1f1","ssp245","Fut(2069-2098)",2083
1118.96610501675,14.9913212662696,2.5487692551883,1.41986936762731,3.93957095564875,"IPSL-CM6A-LR","r1i1p1f1","ssp370","Fut(2069-2098)",2083
1033.28609205804,16.2210694929178,-2.10398845224873,-15.9099879174747,5.15997972427447,"IPSL-CM6A-LR","r1i1p1f1","ssp585","Fut(2069-2098)",2083
1021.49269524318,14.0477806011455,-8.39056750367031,-9.2813495031276,2.99649002616827,"IPSL-CM6A-LR","r2i1p1f1","ssp245","Fut(2069-2098)",2083
1122.77375491262,15.1132777258105,4.15204374910248,-2.34181684521728,4.13659381947395,"IPSL-CM6A-LR","r2i1p1f1","ssp370","Fut(2069-2098)",2083
1033.5488105009,16.0441664275093,-8.06345556711995,-7.69642295002653,5.16450394057125,"IPSL-CM6A-LR","r2i1p1f1","ssp585","Fut(2069-2098)",2083
1107.10810488473,13.5997088371014,6.45008871597929,8.7500821285731,2.54902697031656,"IPSL-CM6A-LR","r3i1p1f1","ssp245","Fut(2069-2098)",2083
1107.52720894478,14.8704623834516,3.08216163210374,4.86905619252418,3.84668727185489,"IPSL-CM6A-LR","r3i1p1f1","ssp370","Fut(2069-2098)",2083
1106.97765147917,16.1255036233837,5.37405399101497,4.02594321005632,5.05194323910632,"IPSL-CM6A-LR","r3i1p1f1","ssp585","Fut(2069-2098)",2083
1096.45788580176,15.0582317462468,4.52546290488129,3.87062885396898,4.00117217503878,"IPSL-CM6A-LR","r10i1p1f1","ssp370","Fut(2069-2098)",2083
1084.25766420622,13.9089781906693,0.893791496492786,-3.40307578639144,3.06014167693124,"IPSL-CM6A-LR","r4i1p1f1","ssp245","Fut(2069-2098)",2083
1054.18348439657,15.1427345805195,0.962078593726584,-2.00789248986429,4.23072297615847,"IPSL-CM6A-LR","r4i1p1f1","ssp370","Fut(2069-2098)",2083
1150.83705183005,16.2100435434191,9.71071809590295,3.80685255915643,5.33358943301796,"IPSL-CM6A-LR","r4i1p1f1","ssp585","Fut(2069-2098)",2083
1030.31302855275,13.8372472083033,0.434707879308766,0.180596023482417,2.79142943398039,"IPSL-CM6A-LR","r5i1p1f1","ssp245","Fut(2069-2098)",2083
1167.20962849666,14.7174061990875,18.5568502107703,6.33113466599807,3.68875381652416,"IPSL-CM6A-LR","r5i1p1f1","ssp370","Fut(2069-2098)",2083
1022.34904355836,14.9888881151683,-1.28104573986688,7.11459725806772,4.00751566136781,"IPSL-CM6A-LR","r6i1p1f1","ssp370","Fut(2069-2098)",2083
1091.89177602834,15.0199703369038,2.55626858842919,-5.62492401508772,3.99745765623932,"IPSL-CM6A-LR","r7i1p1f1","ssp370","Fut(2069-2098)",2083
1067.44307252518,14.9883391080541,-2.90335835960002,0.930780043312198,4.18061748963298,"IPSL-CM6A-LR","r8i1p1f1","ssp370","Fut(2069-2098)",2083
1080.86362396178,14.7394060341125,-2.72864851727149,-5.98518380738455,3.72542258721177,"IPSL-CM6A-LR","r9i1p1f1","ssp370","Fut(2069-2098)",2083
1123.75796844733,13.8623522375976,9.80021945214955,5.07691170412322,2.71388108455632,"KACE-1-0-G","r1i1p1f1","ssp245","Fut(2069-2098)",2083
1028.14517122868,14.9419753061608,0.134606121661159,-2.02229678400802,3.81307122480662,"KACE-1-0-G","r1i1p1f1","ssp370","Fut(2069-2098)",2083
1258.91860085861,15.8842311187308,21.2842275563347,11.9930835307065,4.83127203348708,"KACE-1-0-G","r1i1p1f1","ssp585","Fut(2069-2098)",2083
1146.53374501851,14.0218082552791,4.03611937133463,-5.89234738725571,2.89364952169353,"KACE-1-0-G","r2i1p1f1","ssp245","Fut(2069-2098)",2083
1118.01413535173,15.0337499735194,-2.69244625218561,-7.99605284036326,3.96324208851463,"KACE-1-0-G","r2i1p1f1","ssp370","Fut(2069-2098)",2083
1192.84656131455,15.9896951851356,4.52571611488288,-5.42509888956732,4.88704990026884,"KACE-1-0-G","r2i1p1f1","ssp585","Fut(2069-2098)",2083
1144.83206030538,13.8474338954356,6.8640424803611,5.12798314883139,2.57259466086035,"KACE-1-0-G","r3i1p1f1","ssp245","Fut(2069-2098)",2083
1185.46327712509,14.8644303713592,18.2331527546281,13.9996027763152,3.537427661743,"KACE-1-0-G","r3i1p1f1","ssp370","Fut(2069-2098)",2083
1106.95956059075,15.7215591585822,4.71351219716087,4.63945519795687,4.41741825311052,"KACE-1-0-G","r3i1p1f1","ssp585","Fut(2069-2098)",2083
998.13070703986,13.1056610181622,-6.09508774649393,-13.1756697452278,2.3024079584064,"MIROC6","r1i1p1f1","ssp245","Fut(2069-2098)",2083
1058.74199137669,13.6755929731506,0.386524795616777,-2.14359839795831,2.87441272054535,"MIROC6","r1i1p1f1","ssp370","Fut(2069-2098)",2083
1079.14787602314,14.4753007890588,5.28016713991818,-9.60409822666015,3.59609985247104,"MIROC6","r1i1p1f1","ssp585","Fut(2069-2098)",2083
1022.23035022079,13.1608633377977,-1.08173192133877,0.303786572239089,2.24110331805443,"MIROC6","r2i1p1f1","ssp245","Fut(2069-2098)",2083
987.139533546524,13.7582617809257,-6.62740017052528,-10.386944924663,2.950357245177,"MIROC6","r2i1p1f1","ssp370","Fut(2069-2098)",2083
1128.95926029931,14.4231684259774,10.878012686855,5.75617769759038,3.53035396266211,"MIROC6","r2i1p1f1","ssp585","Fut(2069-2098)",2083
1072.31859088092,12.7643613871094,-0.0762122876509536,-4.56156066970064,1.71390865510007,"MIROC6","r3i1p1f1","ssp245","Fut(2069-2098)",2083
1061.983878369,13.4484392487388,3.08776435217954,2.54433822411319,2.47405204152378,"MIROC6","r3i1p1f1","ssp370","Fut(2069-2098)",2083
1105.11066341474,14.6522531855325,0.608559761745158,-7.47925141481884,3.82413674295259,"MIROC6","r3i1p1f1","ssp585","Fut(2069-2098)",2083
1036.8090136757,14.7486576515464,3.10184702800265,-1.25591905963643,3.82198052026405,"MIROC6","r4i1p1f1","ssp585","Fut(2069-2098)",2083
1013.15942062644,14.7715027069118,-11.4292975232553,-16.4838601691773,4.05484687661356,"MIROC6","r5i1p1f1","ssp585","Fut(2069-2098)",2083
1075.13014048514,12.3549684931601,1.79225848297209,-1.25597009103722,1.53619629287125,"MPI-ESM1-2-HR","r1i1p1f1","ssp245","Fut(2069-2098)",2083
1058.42588269046,13.4103315021974,3.07473478595262,0.460603123777887,2.59582313639027,"MPI-ESM1-2-HR","r1i1p1f1","ssp370","Fut(2069-2098)",2083
904.022481955324,14.2122612252007,-14.1165534998561,-12.5145083279027,3.36422350186243,"MPI-ESM1-2-HR","r1i1p1f1","ssp585","Fut(2069-2098)",2083
1019.76743299801,12.6431571607886,-4.73599232661318,-8.6921085271958,1.72876936936251,"MPI-ESM1-2-HR","r2i1p1f1","ssp245","Fut(2069-2098)",2083
1018.06236506551,13.4685880399022,-8.04280695062952,0.432812494917898,2.52080827831557,"MPI-ESM1-2-HR","r2i1p1f1","ssp370","Fut(2069-2098)",2083
1028.38287902515,14.0119589308255,-2.15525143544781,-8.61665378464979,3.19111695390532,"MPI-ESM1-2-HR","r2i1p1f1","ssp585","Fut(2069-2098)",2083
969.847630848102,13.4710448389686,-9.58448832319018,-10.7093681766893,2.65433893943196,"MPI-ESM1-2-HR","r3i1p1f1","ssp370","Fut(2069-2098)",2083
1085.22373007516,13.2859141259146,-3.1433574473523,-5.89449404956287,2.52566104182272,"MPI-ESM1-2-HR","r10i1p1f1","ssp370","Fut(2069-2098)",2083
980.487072200658,13.4521307367406,-14.6570300942056,-16.6767996524158,2.8901830191958,"MPI-ESM1-2-HR","r4i1p1f1","ssp370","Fut(2069-2098)",2083
1076.32247412519,13.2642747069937,-3.62666870658287,-3.59868713018818,2.65608067229981,"MPI-ESM1-2-HR","r5i1p1f1","ssp370","Fut(2069-2098)",2083
1047.15577116357,13.4231097906861,2.88692969717153,3.13514363765617,2.34106134906365,"MPI-ESM1-2-HR","r6i1p1f1","ssp370","Fut(2069-2098)",2083
1015.36951104944,13.5554961553909,-2.58560645321171,-7.09688339616009,2.92645592971963,"MPI-ESM1-2-HR","r7i1p1f1","ssp370","Fut(2069-2098)",2083
1094.74670586185,13.1950763878063,7.58787568488359,4.28973308284105,2.20012798728284,"MPI-ESM1-2-HR","r8i1p1f1","ssp370","Fut(2069-2098)",2083
1031.3782050698,13.413167962898,2.91046733824035,1.67623263573984,2.57821565155384,"MPI-ESM1-2-HR","r9i1p1f1","ssp370","Fut(2069-2098)",2083
990.221957546567,12.8440351544882,-0.463263528849095,0.852872619800259,1.9522615368414,"MRI-ESM2-0","r1i1p1f1","ssp245","Fut(2069-2098)",2083
1163.90136793438,13.4622865214379,14.6060437779415,9.95159358871683,2.58137141798287,"MRI-ESM2-0","r1i1p1f1","ssp370","Fut(2069-2098)",2083
1054.0656790587,14.3805067805267,4.79256883627377,4.92647367334007,3.48000660906453,"MRI-ESM2-0","r1i1p1f1","ssp585","Fut(2069-2098)",2083
1103.10438514995,13.4972412740081,5.25016167217635,4.71299973822833,2.61311062578165,"MRI-ESM2-0","r2i1p1f1","ssp370","Fut(2069-2098)",2083
1221.19158189456,13.2809153458988,20.1700881226992,18.9434535627321,2.31796331606184,"MRI-ESM2-0","r3i1p1f1","ssp370","Fut(2069-2098)",2083
1150.32325093695,13.4174482083463,3.73508039983305,1.56340293742752,2.47152869771766,"MRI-ESM2-0","r4i1p1f1","ssp370","Fut(2069-2098)",2083
1071.97044629962,13.1889188224517,4.47035488265742,-6.38362536231084,2.13618621860759,"MRI-ESM2-0","r5i1p1f1","ssp370","Fut(2069-2098)",2083
1211.71107214686,13.8619304098199,21.4145431993078,17.1536303411912,3.01887766244504,"ACCESS-CM2","r1i1p1f1","ssp245","Fut(2070-2099)",2084
1133.98347952003,14.9745196386633,5.84053811735462,13.406758253624,4.12180092177928,"ACCESS-CM2","r1i1p1f1","ssp370","Fut(2070-2099)",2084
1129.23529100811,16.2300501920927,9.26614142028873,8.5285278563788,5.28652834615815,"ACCESS-CM2","r1i1p1f1","ssp585","Fut(2070-2099)",2084
1110.65908264008,14.0646958500628,2.72371740983463,11.6282221915978,3.05409449254677,"ACCESS-CM2","r2i1p1f1","ssp245","Fut(2070-2099)",2084
1067.71211749043,15.1085714585257,-3.4552213429843,0.358097791495433,4.15351657092843,"ACCESS-CM2","r2i1p1f1","ssp370","Fut(2070-2099)",2084
1095.52801643543,15.9839457778663,3.35466775933059,6.70050013318826,4.9532422772449,"ACCESS-CM2","r2i1p1f1","ssp585","Fut(2070-2099)",2084
1180.30412686224,13.9152243767383,11.7881395152887,12.2558692626105,2.83172505217861,"ACCESS-CM2","r3i1p1f1","ssp245","Fut(2070-2099)",2084
1141.48199899984,15.0282295272687,9.83356185111006,13.7982630435656,3.93030348848012,"ACCESS-CM2","r3i1p1f1","ssp370","Fut(2070-2099)",2084
1045.43017917718,16.2544590256798,0.33758046197489,8.14150692821215,5.12187779284507,"ACCESS-CM2","r3i1p1f1","ssp585","Fut(2070-2099)",2084
1145.80244578897,14.1399698431626,4.15973753777131,-2.04857083012177,3.16133826707252,"CESM2-LENS","r1i1p1f1","ssp370","Fut(2070-2099)",2084
1248.24406124936,14.3413173036839,23.1706294253366,19.9310656132155,3.27176364458079,"CESM2-LENS","r10i1p1f1","ssp370","Fut(2070-2099)",2084
1144.24658855302,14.3533517286239,9.84938744511161,10.5260811146234,3.35633969619373,"CESM2-LENS","r4i1p1f1","ssp370","Fut(2070-2099)",2084
1144.40579319628,14.6696817066408,8.39332703856025,5.19811635933774,3.63220569188267,"CESM2-LENS","r5i1p1f1","ssp370","Fut(2070-2099)",2084
1077.65957357133,14.1777133894127,9.02780192062605,8.10710642774448,3.08453425524513,"CESM2-LENS","r6i1p1f1","ssp370","Fut(2070-2099)",2084
1076.64804425529,14.3256531414114,-3.74643419637576,-5.20120152851138,3.57280599801004,"CESM2-LENS","r7i1p1f1","ssp370","Fut(2070-2099)",2084
1119.60730715007,14.0595975162726,6.86083765715407,7.38480633110321,3.15205880187253,"CESM2-LENS","r8i1p1f1","ssp370","Fut(2070-2099)",2084
1034.23128773533,14.2399608868243,0.217702922549428,-1.90479521289874,3.12917770361137,"CESM2-LENS","r9i1p1f1","ssp370","Fut(2070-2099)",2084
1217.11603882236,13.4247795260662,18.3589244921152,10.0501388312255,2.45237343036751,"CNRM-ESM2-1","r1i1p1f2","ssp245","Fut(2070-2099)",2084
1072.21592335736,14.4802277661662,8.40782810586009,1.86958854618845,3.53826939028984,"CNRM-ESM2-1","r1i1p1f2","ssp370","Fut(2070-2099)",2084
917.41877208098,15.2401699670867,-11.5942697272819,-8.76841828310806,4.26354147648452,"CNRM-ESM2-1","r1i1p1f2","ssp585","Fut(2070-2099)",2084
1107.37736666104,13.8473390697296,-0.345547119693644,3.00278306476659,2.58515241852179,"EC-EARTH3-VEG","r1i1p1f1","ssp245","Fut(2070-2099)",2084
998.065925104608,15.4328280771687,-11.3817860504569,0.529982034767759,4.25176822109816,"EC-EARTH3-VEG","r1i1p1f1","ssp370","Fut(2070-2099)",2084
1076.20414439144,16.0469646093532,-1.58013036580773,-3.5338321817567,4.77028839770925,"EC-EARTH3-VEG","r1i1p1f1","ssp585","Fut(2070-2099)",2084
1138.3061682536,13.9542507923474,6.5651592008342,-2.54530564912455,2.78172037157585,"EC-EARTH3-VEG","r2i1p1f1","ssp245","Fut(2070-2099)",2084
1056.21629002225,14.9060412878769,3.23088414099593,-5.47629381476694,3.825050380637,"EC-EARTH3-VEG","r2i1p1f1","ssp370","Fut(2070-2099)",2084
1100.77524961621,15.9087198288041,6.65277159624955,2.61136518310149,4.71377268433626,"EC-EARTH3-VEG","r2i1p1f1","ssp585","Fut(2070-2099)",2084
1100.96893586412,13.7611213245259,1.31235430685498,3.9844522476847,2.67672221619211,"EC-EARTH3-VEG","r3i1p1f1","ssp245","Fut(2070-2099)",2084
1163.68162142475,14.9666032989203,4.80938419143327,7.46145111723886,3.98981891305409,"EC-EARTH3-VEG","r3i1p1f1","ssp370","Fut(2070-2099)",2084
1034.30399765792,15.9027220467978,-6.94936979220508,-4.15919601103877,4.93843528396695,"EC-EARTH3-VEG","r3i1p1f1","ssp585","Fut(2070-2099)",2084
1055.052054006,13.8439464156092,2.25199040364776,-4.77166861033516,3.11264667201001,"EC-EARTH3-VEG","r4i1p1f1","ssp245","Fut(2070-2099)",2084
1151.87161112262,14.9945823364866,9.12018053777918,0.693500805340921,4.28355055510111,"EC-EARTH3-VEG","r4i1p1f1","ssp370","Fut(2070-2099)",2084
1085.84103830929,16.0050565825697,5.98429129997622,7.29345622834969,5.21263007009056,"EC-EARTH3-VEG","r4i1p1f1","ssp585","Fut(2070-2099)",2084
1092.82101766768,13.8332340886075,2.23534053274248,-1.98507344015403,2.55167346946423,"EC-EARTH3-VEG","r5i1p1f1","ssp245","Fut(2070-2099)",2084
1103.99972030615,13.5618254209198,-1.84667224179616,-2.11294075446323,2.99807527945994,"EC-EARTH3","r1i1p1f1","ssp245","Fut(2070-2099)",2084
1048.11161269911,15.0022373806732,-0.101990540570418,-5.36297382695378,4.35222394941093,"EC-EARTH3","r1i1p1f1","ssp370","Fut(2070-2099)",2084
1030.96142801153,15.8901913510871,-7.50897384530114,-6.80520581232283,5.35160548413792,"EC-EARTH3","r1i1p1f1","ssp585","Fut(2070-2099)",2084
1124.19709579522,13.6764305564624,6.91218832078407,14.0378715103324,2.72798664984758,"EC-EARTH3","r2i1p1f1","ssp245","Fut(2070-2099)",2084
1030.7726480203,16.249764592598,-8.81760347128377,-6.95411032272846,5.5518393544256,"EC-EARTH3","r3i1p1f1","ssp585","Fut(2070-2099)",2084
1061.84697254746,13.7447104773521,-2.53814690569263,-3.92666883979919,2.8176918285863,"EC-EARTH3","r4i1p1f1","ssp245","Fut(2070-2099)",2084
995.092287600147,15.0794123909963,-6.77625622263349,-3.13232288866871,4.08678048132811,"EC-EARTH3","r4i1p1f1","ssp370","Fut(2070-2099)",2084
1048.50165410815,16.1403472052016,-4.87333096878326,-9.78607201077137,5.12658846640505,"EC-EARTH3","r4i1p1f1","ssp585","Fut(2070-2099)",2084
1054.19034527942,12.608186852759,0.242625767955111,8.21693778419664,1.66925510353784,"FGOALS-G3","r1i1p1f1","ssp245","Fut(2070-2099)",2084
1149.65431386341,13.6047434149226,16.1579668717702,11.7288968317367,2.65022855460872,"FGOALS-G3","r1i1p1f1","ssp370","Fut(2070-2099)",2084
1167.82402778899,13.787458626833,14.6697025751269,29.291914700633,2.79242637647241,"FGOALS-G3","r1i1p1f1","ssp585","Fut(2070-2099)",2084
994.167193214198,12.4837955223567,-12.7000733594888,-18.2996502601935,1.85261474076618,"FGOALS-G3","r3i1p1f1","ssp245","Fut(2070-2099)",2084
1121.13662521496,13.3871837002822,1.32481207456472,0.494344138850279,2.52649474382445,"FGOALS-G3","r3i1p1f1","ssp370","Fut(2070-2099)",2084
1173.14592254184,13.9712870806457,3.08836314395669,9.760660585696,3.10703422233473,"FGOALS-G3","r3i1p1f1","ssp585","Fut(2070-2099)",2084
1077.96951125306,12.3568347360472,-0.617105291389393,4.42476925570312,1.48065989423212,"FGOALS-G3","r4i1p1f1","ssp245","Fut(2070-2099)",2084
1118.49526700066,13.3721307947268,4.3035675110442,5.00985787924516,2.41016202568047,"FGOALS-G3","r4i1p1f1","ssp370","Fut(2070-2099)",2084
1199.56651849402,13.539718181633,8.16046714316939,15.0409263860661,2.65584416719776,"FGOALS-G3","r4i1p1f1","ssp585","Fut(2070-2099)",2084
1144.3394086475,13.3579057132066,24.5960729514056,24.7438618538112,2.44223775495858,"FGOALS-G3","r5i1p1f1","ssp370","Fut(2070-2099)",2084
1124.5081108372,12.5020950888621,6.57328743882988,8.35396374035966,1.77735880618915,"GFDL-ESM4","r1i1p1f1","ssp245","Fut(2070-2099)",2084
1116.67903668715,13.6794162873734,9.81565523708245,-1.44488900222733,2.90810989256365,"GFDL-ESM4","r1i1p1f1","ssp370","Fut(2070-2099)",2084
1139.65156614339,14.1715963474364,7.11093149164686,1.99958053670356,3.42947252963011,"GFDL-ESM4","r1i1p1f1","ssp585","Fut(2070-2099)",2084
1110.27513704764,12.6662888593394,-1.44563161858024,-5.72291351924571,1.76820534699241,"INM-CM5-0","r1i1p1f1","ssp245","Fut(2070-2099)",2084
1014.14315138376,13.6673199226053,-6.8633147052815,-16.1228556313233,2.7632305530344,"INM-CM5-0","r1i1p1f1","ssp370","Fut(2070-2099)",2084
1113.54078241237,14.1283980993547,0.341935199633017,-6.56703721420654,3.22310045695491,"INM-CM5-0","r1i1p1f1","ssp585","Fut(2070-2099)",2084
1132.58963017202,13.4769673006911,4.16595103399079,3.15545958603433,2.66013654079878,"INM-CM5-0","r2i1p1f1","ssp370","Fut(2070-2099)",2084
1092.2803414079,13.7426247308736,4.71959264003187,0.986035208592193,3.02758058391814,"INM-CM5-0","r3i1p1f1","ssp370","Fut(2070-2099)",2084
1010.05235895037,13.7143359247918,-2.46536425390331,-7.22994223462131,3.0164963568442,"INM-CM5-0","r4i1p1f1","ssp370","Fut(2070-2099)",2084
1149.86923754567,13.6562282270843,9.65641569901171,5.81765529916638,2.97598231304255,"INM-CM5-0","r5i1p1f1","ssp370","Fut(2070-2099)",2084
1123.83251933276,13.914207615588,3.34732444216513,2.22999515019157,2.91779144641262,"IPSL-CM6A-LR","r1i1p1f1","ssp245","Fut(2070-2099)",2084
1144.94206031034,15.0615453039486,4.92936169104643,1.43830922954456,4.00979499332775,"IPSL-CM6A-LR","r1i1p1f1","ssp370","Fut(2070-2099)",2084
1028.44574486437,16.312172087708,-2.56257459640456,-16.1166111371822,5.25108231906468,"IPSL-CM6A-LR","r1i1p1f1","ssp585","Fut(2070-2099)",2084
1002.90376467778,14.100722280079,-10.0576586025493,-9.40188650966174,3.04943170510182,"IPSL-CM6A-LR","r2i1p1f1","ssp245","Fut(2070-2099)",2084
1118.76574580676,15.1848556053404,3.78024815100153,-2.37223005099933,4.20817169900381,"IPSL-CM6A-LR","r2i1p1f1","ssp370","Fut(2070-2099)",2084
1043.53561949073,16.1286944066521,-7.17510593224216,-7.79637649483207,5.249031919714,"IPSL-CM6A-LR","r2i1p1f1","ssp585","Fut(2070-2099)",2084
1085.73315493035,13.6461796629432,4.39485552880997,8.86371955881429,2.59549779615832,"IPSL-CM6A-LR","r3i1p1f1","ssp245","Fut(2070-2099)",2084
1113.94672380864,14.9086456574389,3.67965256817467,4.932290688531,3.88487054584218,"IPSL-CM6A-LR","r3i1p1f1","ssp370","Fut(2070-2099)",2084
1122.32416684107,16.1846569203113,6.83490059090575,4.0782281868103,5.11109653603397,"IPSL-CM6A-LR","r3i1p1f1","ssp585","Fut(2070-2099)",2084
1087.95937635819,15.144788455788,3.7152989714612,3.92089676116338,4.08772888457996,"IPSL-CM6A-LR","r10i1p1f1","ssp370","Fut(2070-2099)",2084
1103.02214649964,13.9601057642013,2.63988915072319,-3.44727157582511,3.11126925046332,"IPSL-CM6A-LR","r4i1p1f1","ssp245","Fut(2070-2099)",2084
1061.62406347941,15.2144156083412,1.67468350668828,-2.03396901570667,4.30240400398018,"IPSL-CM6A-LR","r4i1p1f1","ssp370","Fut(2070-2099)",2084
1165.48966500016,16.316259542739,11.107569813805,3.85629220278182,5.4398054323378,"IPSL-CM6A-LR","r4i1p1f1","ssp585","Fut(2070-2099)",2084
1017.3405643991,13.9036934978204,-0.829845330871446,0.182941426384783,2.85787572349748,"IPSL-CM6A-LR","r5i1p1f1","ssp245","Fut(2070-2099)",2084
1186.34396103033,14.7942216786749,20.5003795826107,6.4133571941279,3.7655692961115,"IPSL-CM6A-LR","r5i1p1f1","ssp370","Fut(2070-2099)",2084
