"Model","SSP","Pr_total","Tas_mean","D_pr","D_pr_lm","D_tas","Variant","Year","period","model_ssp"
"MRI-ESM2-0","ssp370",1046.91152464639,11.4092756392512,0.377530406706019,1.13599103891418,0.463945660052934,NA,"Fut(2004-2033)",2018,NA
"ACCESS-CM2","ssp245",1021.87960757933,11.6582220139063,-2.21388728373465,2.88772211813069,0.679170870756144,NA,"Fut(2005-2034)",2019,NA
"ACCESS-CM2","ssp370",1033.14376590868,11.6756068264658,-3.64308068883155,1.9367352564635,0.707040278709151,NA,"Fut(2005-2034)",2019,NA
"ACCESS-CM2","ssp585",1039.18609270539,11.8169203121951,-0.567605739969229,1.20853807099899,0.781318119064871,NA,"Fut(2005-2034)",2019,NA
"CESM2-LENS","ssp370",1020.1384522899,11.4735177928137,-2.8161914047455,1.14546894974567,0.480140110618265,NA,"Fut(2005-2034)",2019,NA
"EC-EARTH3","ssp245",1074.98602061722,11.404456501919,-1.2501437155948,0.840547028312795,0.59138560297218,NA,"Fut(2005-2034)",2019,NA
"EC-EARTH3","ssp370",1065.47998334272,11.4812494974616,0.678191568920956,-0.939392304896458,0.659926826996351,NA,"Fut(2005-2034)",2019,NA
"EC-EARTH3","ssp585",1098.62797082693,11.3194259411326,-1.53689090862711,-1.22708404750275,0.569335993159845,NA,"Fut(2005-2034)",2019,NA
"EC-EARTH3-VEG","ssp245",1068.04428735611,11.6920862379075,-0.496087763038822,0.294371696983713,0.585690929296408,NA,"Fut(2005-2034)",2019,NA
"EC-EARTH3-VEG","ssp370",1109.3198929217,11.4201054896159,2.82677677553091,0.140028352006534,0.4326387569754,NA,"Fut(2005-2034)",2019,NA
"EC-EARTH3-VEG","ssp585",1098.37522216062,11.6856588012689,3.09331947855131,0.0157754307620281,0.628574643413454,NA,"Fut(2005-2034)",2019,NA
"FGOALS-G3","ssp245",1086.93893560418,11.295196825275,-0.436017908198628,-0.052739597145084,0.47976770106612,NA,"Fut(2005-2034)",2019,NA
"FGOALS-G3","ssp370",1031.57678416518,11.3766899018772,0.961836969441264,1.4957759198642,0.453479765860736,NA,"Fut(2005-2034)",2019,NA
"FGOALS-G3","ssp585",1050.16836632024,11.3759930865746,-3.52110943072486,2.25762800060824,0.461606712205592,NA,"Fut(2005-2034)",2019,NA
"INM-CM5-0","ssp370",1069.63045716145,11.2003710305944,0.843528938174027,0.0802114701540952,0.437561078912793,NA,"Fut(2005-2034)",2019,NA
"IPSL-CM6A-LR","ssp245",1093.9943431852,11.4632161176994,2.37610382445058,0.189096654327584,0.464607537899704,NA,"Fut(2005-2034)",2019,NA
"IPSL-CM6A-LR","ssp370",1060.78549885174,11.4998027018769,-0.227636475871342,0.789814922628532,0.512250393229571,NA,"Fut(2005-2034)",2019,NA
"IPSL-CM6A-LR","ssp585",1073.7353315842,11.4842437081669,0.3681444500445,0.19972828751482,0.511552020601929,NA,"Fut(2005-2034)",2019,NA
"KACE-1-0-G","ssp245",1042.52149348365,11.9972840049825,-2.16602730848435,1.24153621894025,0.813460964581791,NA,"Fut(2005-2034)",2019,NA
"KACE-1-0-G","ssp370",1030.19081453726,12.0564408135209,-2.76206529455419,0.777107594805539,0.880969254862523,NA,"Fut(2005-2034)",2019,NA
"KACE-1-0-G","ssp585",1011.66898989128,12.0343905878196,-6.22046027271216,1.82191044138328,0.881142162625563,NA,"Fut(2005-2034)",2019,NA
"MIROC6","ssp245",1035.86830283622,11.5457736240477,-1.95165633172658,-0.140093768912713,0.621285020211616,NA,"Fut(2005-2034)",2019,NA
"MIROC6","ssp370",1029.79568675894,11.3653776111616,-1.67590313955072,-0.051036374800345,0.504220279305262,NA,"Fut(2005-2034)",2019,NA
"MIROC6","ssp585",1063.62169448346,11.3262693878941,0.509202684299327,0.00230321155963109,0.477576427081434,NA,"Fut(2005-2034)",2019,NA
"MPI-ESM1-2-HR","ssp245",1091.4071438039,11.1224380598119,2.64025779578839,-0.711298623790053,0.255858063954452,NA,"Fut(2005-2034)",2019,NA
"MPI-ESM1-2-HR","ssp370",1066.72129142912,11.1426309355756,-0.0504879603692534,-0.206120839491636,0.337593111333408,NA,"Fut(2005-2034)",2019,NA
"MPI-ESM1-2-HR","ssp585",1106.95226521012,11.0832447059158,5.24106380454767,-1.28011875679929,0.248804855786608,NA,"Fut(2005-2034)",2019,NA
"MRI-ESM2-0","ssp370",1053.75785587117,11.4345493480812,1.0339543780845,1.23065695882368,0.489219368882946,NA,"Fut(2005-2034)",2019,NA
"ACCESS-CM2","ssp245",1015.82285833105,11.6900635269898,-2.79347215879572,3.10985458875609,0.711012383839607,NA,"Fut(2006-2035)",2020,NA
"ACCESS-CM2","ssp370",1031.35402308799,11.7282116097975,-3.8100023799366,2.08571489157608,0.759645062040899,NA,"Fut(2006-2035)",2020,NA
"ACCESS-CM2","ssp585",1025.09013636704,11.8758342336261,-1.91634847040551,1.3015025379989,0.840232040495865,NA,"Fut(2006-2035)",2020,NA
"CESM2-LENS","ssp370",1019.02487800102,11.4945432809166,-2.9222764075254,1.23358194587996,0.501165598721133,NA,"Fut(2006-2035)",2020,NA
"EC-EARTH3","ssp245",1068.5592768885,11.4514616731857,-1.84051420173771,0.905204492029136,0.638390774238841,NA,"Fut(2006-2035)",2020,NA
"EC-EARTH3","ssp370",1063.42439867376,11.5228187291898,0.483957467555801,-1.01165325142697,0.701496058724533,NA,"Fut(2006-2035)",2020,NA
"EC-EARTH3","ssp585",1101.4020494612,11.3574460014791,-1.28826770364187,-1.32147512807988,0.60735605350636,NA,"Fut(2006-2035)",2020,NA
"EC-EARTH3-VEG","ssp245",1071.93494930312,11.7349051975335,-0.13361582296917,0.31701567367476,0.628509888922368,NA,"Fut(2006-2035)",2020,NA
"EC-EARTH3-VEG","ssp370",1113.00297824804,11.4434674200991,3.16817495572552,0.150799763699345,0.456000687458573,NA,"Fut(2006-2035)",2020,NA
"EC-EARTH3-VEG","ssp585",1090.48053445784,11.7234719946316,2.35232537644061,0.0169889254360286,0.666387836776149,NA,"Fut(2006-2035)",2020,NA
"FGOALS-G3","ssp245",1082.67622201186,11.3286350995165,-0.826483946230435,-0.0567964892331532,0.513205975307553,NA,"Fut(2006-2035)",2020,NA
"FGOALS-G3","ssp370",1032.49559829264,11.4142844317125,1.05176257029461,1.61083560600761,0.491074295696018,NA,"Fut(2006-2035)",2020,NA
"FGOALS-G3","ssp585",1048.89376317105,11.3895896227392,-3.63820712828749,2.43129169296272,0.475203248370237,NA,"Fut(2006-2035)",2020,NA
"INM-CM5-0","ssp370",1062.62615211816,11.2433264036668,0.183171116839166,0.0863815832428687,0.480516451985151,NA,"Fut(2006-2035)",2020,NA
"IPSL-CM6A-LR","ssp245",1080.97245348836,11.5151472579378,1.15751403932169,0.203642550814325,0.516538678138099,NA,"Fut(2006-2035)",2020,NA
"IPSL-CM6A-LR","ssp370",1062.48784528255,11.5395280118688,-0.0675219879538018,0.850569916676875,0.551975703221441,NA,"Fut(2006-2035)",2020,NA
"IPSL-CM6A-LR","ssp585",1068.74628649138,11.5298827858385,-0.098209952026921,0.215092001939041,0.557191098273563,NA,"Fut(2006-2035)",2020,NA
"KACE-1-0-G","ssp245",1042.65853244559,12.071448640819,-2.15316707860532,1.33703900501258,0.887625600418348,NA,"Fut(2006-2035)",2020,NA
"KACE-1-0-G","ssp370",1026.67487790926,12.1227810215515,-3.09392849061152,0.836885102098266,0.947309462893088,NA,"Fut(2006-2035)",2020,NA
"KACE-1-0-G","ssp585",1010.57909682948,12.0935296494298,-6.32149101568104,1.96205739841274,0.940281224235745,NA,"Fut(2006-2035)",2020,NA
"MIROC6","ssp245",1044.07028155147,11.5623144320455,-1.17531205549886,-0.150870212675224,0.637825828209373,NA,"Fut(2006-2035)",2020,NA
"MIROC6","ssp370",1030.06938100006,11.4056599075944,-1.64977102478317,-0.0549622497849899,0.544502575738129,NA,"Fut(2006-2035)",2020,NA
"MIROC6","ssp585",1068.86528360954,11.3552720993314,1.00470683300087,0.00248038167959174,0.506579138518736,NA,"Fut(2006-2035)",2020,NA
"MPI-ESM1-2-HR","ssp245",1074.62416609277,11.1453652158842,1.06191998791284,-0.766013902543132,0.278785220026744,NA,"Fut(2006-2035)",2020,NA
"MPI-ESM1-2-HR","ssp370",1062.89934105609,11.1634096920085,-0.408596566519443,-0.221976288683308,0.358371867766321,NA,"Fut(2006-2035)",2020,NA
"MPI-ESM1-2-HR","ssp585",1094.40525608652,11.1122267886141,4.04818437403134,-1.37858943039922,0.277786938484864,NA,"Fut(2006-2035)",2020,NA
"MRI-ESM2-0","ssp370",1053.16583090886,11.4731936422746,0.977191220685808,1.32532287873319,0.527863663076365,NA,"Fut(2006-2035)",2020,NA
"ACCESS-CM2","ssp245",1021.86458027976,11.7462483071229,-2.21532528210425,3.33198705938154,0.767197163972716,NA,"Fut(2007-2036)",2021,NA
"ACCESS-CM2","ssp370",1038.78719717465,11.7846304749454,-3.11674188771103,2.23469452668865,0.816063927188797,NA,"Fut(2007-2036)",2021,NA
"ACCESS-CM2","ssp585",1033.70414057762,11.9401729249723,-1.09213510877866,1.39446700499883,0.90457073184214,NA,"Fut(2007-2036)",2021,NA
"CESM2-LENS","ssp370",1022.79641980115,11.5345456167395,-2.56297929879453,1.32169494201423,0.54116793454406,NA,"Fut(2007-2036)",2021,NA
"EC-EARTH3","ssp245",1064.43895904315,11.4965722413953,-2.21901288662314,0.969861955745511,0.683501342448473,NA,"Fut(2007-2036)",2021,NA
"EC-EARTH3","ssp370",1076.33097376234,11.558035079462,1.70351171501326,-1.08391419795746,0.73671240899672,NA,"Fut(2007-2036)",2021,NA
"EC-EARTH3","ssp585",1114.67676069695,11.4019531945531,-0.0985389007432353,-1.41586620865702,0.651863246580357,NA,"Fut(2007-2036)",2021,NA
"EC-EARTH3-VEG","ssp245",1072.59030717155,11.7805545732671,-0.0725596733350622,0.339659650365817,0.674159264655986,NA,"Fut(2007-2036)",2021,NA
"EC-EARTH3-VEG","ssp370",1113.62408158793,11.4820456533586,3.22574721679555,0.161571175392157,0.49457892071807,NA,"Fut(2007-2036)",2021,NA
"EC-EARTH3-VEG","ssp585",1091.43378944391,11.7660542261829,2.4417977341927,0.0182024201100341,0.708970068327433,NA,"Fut(2007-2036)",2021,NA
"FGOALS-G3","ssp245",1083.52330048538,11.365661463667,-0.748891265349479,-0.0608533813212545,0.550232339458066,NA,"Fut(2007-2036)",2021,NA
"FGOALS-G3","ssp370",1036.10719983481,11.4582185318144,1.40523497457552,1.725895292151,0.535008395797915,NA,"Fut(2007-2036)",2021,NA
"FGOALS-G3","ssp585",1050.82986603104,11.4363671983058,-3.46033750094974,2.60495538531721,0.521980823936795,NA,"Fut(2007-2036)",2021,NA
"INM-CM5-0","ssp370",1057.80414190048,11.2774738432079,-0.27144245897231,0.0925516963316379,0.514663891526318,NA,"Fut(2007-2036)",2021,NA
"IPSL-CM6A-LR","ssp245",1080.96145794855,11.5674279973587,1.15648507556847,0.218188447301062,0.568819417559048,NA,"Fut(2007-2036)",2021,NA
"IPSL-CM6A-LR","ssp370",1060.79383687914,11.5914517638334,-0.22685224126265,0.911324910725221,0.60389945518604,NA,"Fut(2007-2036)",2021,NA
"IPSL-CM6A-LR","ssp585",1064.84865379239,11.5755858951579,-0.462543834165373,0.230455716363268,0.602894207592925,NA,"Fut(2007-2036)",2021,NA
"KACE-1-0-G","ssp245",1054.83391725446,12.1188166922279,-1.01058510562421,1.4325417910849,0.934993651827231,NA,"Fut(2007-2036)",2021,NA
"KACE-1-0-G","ssp370",1030.00320569673,12.1796755179864,-2.7797733695323,0.896662609391025,1.00420395932802,NA,"Fut(2007-2036)",2021,NA
"KACE-1-0-G","ssp585",1017.26095796802,12.149660150831,-5.70209685775472,2.10220435544225,0.996411725636902,NA,"Fut(2007-2036)",2021,NA
"MIROC6","ssp245",1037.11882808508,11.6026552549711,-1.83329000172977,-0.161646656437734,0.678166651134964,NA,"Fut(2007-2036)",2021,NA
"MIROC6","ssp370",1033.90874028871,11.4350956973852,-1.28319196504045,-0.0588881247696271,0.573938365528884,NA,"Fut(2007-2036)",2021,NA
"MIROC6","ssp585",1059.74344821444,11.402002706318,0.142719523665158,0.00265755179955536,0.553309745505263,NA,"Fut(2007-2036)",2021,NA
"MPI-ESM1-2-HR","ssp245",1058.27172632085,11.1750965641269,-0.475928324065691,-0.820729181296211,0.308516568269418,NA,"Fut(2007-2036)",2021,NA
"MPI-ESM1-2-HR","ssp370",1051.82708374887,11.2018422995627,-1.44604348346552,-0.237831737874968,0.396804475320478,NA,"Fut(2007-2036)",2021,NA
"MPI-ESM1-2-HR","ssp585",1073.85853793299,11.1529110444305,2.09475011663003,-1.47706010399918,0.318471194301253,NA,"Fut(2007-2036)",2021,NA
"MRI-ESM2-0","ssp370",1050.92714574026,11.4963651293069,0.76254682782889,1.4199887986427,0.551035150108683,NA,"Fut(2007-2036)",2021,NA
"ACCESS-CM2","ssp245",1033.13593334262,11.7838145231222,-1.13674245013908,3.55411953000699,0.804763379972014,NA,"Fut(2008-2037)",2022,NA
"ACCESS-CM2","ssp370",1045.38165977127,11.8330985460792,-2.50170444443266,2.38367416180122,0.864531998322562,NA,"Fut(2008-2037)",2022,NA
"ACCESS-CM2","ssp585",1048.38951187495,11.9884617205542,0.313004585584126,1.48743147199875,0.952859527423968,NA,"Fut(2008-2037)",2022,NA
"CESM2-LENS","ssp370",1023.26355687227,11.5657098499604,-2.51847733966787,1.40980793814852,0.572332167764962,NA,"Fut(2008-2037)",2022,NA
"EC-EARTH3","ssp245",1066.50030017332,11.5287587658659,-2.02965494479572,1.03451941946189,0.715687866919088,NA,"Fut(2008-2037)",2022,NA
"EC-EARTH3","ssp370",1067.38366871208,11.6073311896891,0.858072564622547,-1.15617514448796,0.786008519223873,NA,"Fut(2008-2037)",2022,NA
"EC-EARTH3","ssp585",1118.52731870558,11.444903376348,0.246562374059189,-1.51025728923415,0.694813428375321,NA,"Fut(2008-2037)",2022,NA
"EC-EARTH3-VEG","ssp245",1076.81366284961,11.8268244585373,0.320907543062018,0.362303627056873,0.720429149926185,NA,"Fut(2008-2037)",2022,NA
"EC-EARTH3-VEG","ssp370",1126.01983107516,11.5235401675855,4.37475299377817,0.172342587084963,0.536073434944958,NA,"Fut(2008-2037)",2022,NA
"EC-EARTH3-VEG","ssp585",1098.8397237205,11.8139295116201,3.13691751931607,0.0194159147840348,0.756845353764598,NA,"Fut(2008-2037)",2022,NA
"FGOALS-G3","ssp245",1081.14341526274,11.3960805985643,-0.966889574110173,-0.0649102734093163,0.580651474355383,NA,"Fut(2008-2037)",2022,NA
"FGOALS-G3","ssp370",1040.18170486192,11.5000951820278,1.80401237882978,1.84095497829437,0.57688504601132,NA,"Fut(2008-2037)",2022,NA
"FGOALS-G3","ssp585",1046.65669812632,11.4723919385013,-3.84372612940114,2.77861907767165,0.55800556413233,NA,"Fut(2008-2037)",2022,NA
"INM-CM5-0","ssp370",1060.79398006496,11.298991240797,0.0104360434976775,0.098721809420425,0.536181289115351,NA,"Fut(2008-2037)",2022,NA
"IPSL-CM6A-LR","ssp245",1089.9802094941,11.5990673669777,2.00046077831885,0.232734343787791,0.600458787178022,NA,"Fut(2008-2037)",2022,NA
"IPSL-CM6A-LR","ssp370",1055.77650827485,11.6282365285941,-0.69875795072858,0.972079904773568,0.640684219946754,NA,"Fut(2008-2037)",2022,NA
"IPSL-CM6A-LR","ssp585",1067.25459250918,11.6132215070214,-0.237647067186461,0.245819430787474,0.640529819456427,NA,"Fut(2008-2037)",2022,NA
"KACE-1-0-G","ssp245",1061.65281644101,12.1962650557366,-0.370675040485701,1.52804457715722,1.01244201533588,NA,"Fut(2008-2037)",2022,NA
"KACE-1-0-G","ssp370",1029.27754837217,12.252601203068,-2.84826691320249,0.956440116683745,1.07712964440966,NA,"Fut(2008-2037)",2022,NA
"KACE-1-0-G","ssp585",1017.69870469139,12.2322707914485,-5.66151867789057,2.24235131247174,1.07902236625443,NA,"Fut(2008-2037)",2022,NA
"MIROC6","ssp245",1034.61332310613,11.6253253655527,-2.07044429302998,-0.172423100200259,0.700836761716538,NA,"Fut(2008-2037)",2022,NA
"MIROC6","ssp370",1029.18844626545,11.4668750197895,-1.7338819928975,-0.0628139997542719,0.605717687933184,NA,"Fut(2008-2037)",2022,NA
"MIROC6","ssp585",1062.76147591738,11.4361652676175,0.427914494466676,0.00283472191953728,0.587472306804763,NA,"Fut(2008-2037)",2022,NA
"MPI-ESM1-2-HR","ssp245",1047.31701075007,11.173812567379,-1.50615323751567,-0.875444460049291,0.307232571521542,NA,"Fut(2008-2037)",2022,NA
"MPI-ESM1-2-HR","ssp370",1052.04924447467,11.2362806627344,-1.42522749683726,-0.253687187066636,0.431242838492155,NA,"Fut(2008-2037)",2022,NA
"MPI-ESM1-2-HR","ssp585",1062.36528312549,11.168515950423,1.00205407134119,-1.57553077759913,0.334076100293816,NA,"Fut(2008-2037)",2022,NA
"MRI-ESM2-0","ssp370",1052.33492035295,11.5355709595208,0.897523791654757,1.51465471855224,0.590240980322545,NA,"Fut(2008-2037)",2022,NA
"ACCESS-CM2","ssp245",1044.19054196877,11.8163682295281,-0.0789004136280284,3.77625200063244,0.837317086377933,NA,"Fut(2009-2038)",2023,NA
"ACCESS-CM2","ssp370",1050.01988970011,11.8818346897579,-2.06911649128752,2.53265379691381,0.913268142001289,NA,"Fut(2009-2038)",2023,NA
"ACCESS-CM2","ssp585",1065.02151345116,12.0182864338937,1.90440361379285,1.58039593899867,0.982684240763483,NA,"Fut(2009-2038)",2023,NA
"CESM2-LENS","ssp370",1021.67895751355,11.5949335317229,-2.66943469298859,1.4979209342828,0.601555849527449,NA,"Fut(2009-2038)",2023,NA
"EC-EARTH3","ssp245",1070.46705193733,11.566369540757,-1.66526307448399,1.09917688317824,0.753298641810135,NA,"Fut(2009-2038)",2023,NA
"EC-EARTH3","ssp370",1061.34602519377,11.6496775210752,0.287570030304895,-1.22843609101846,0.828354850609912,NA,"Fut(2009-2038)",2023,NA
"EC-EARTH3","ssp585",1116.00172282897,11.5082791549536,0.0202091144270657,-1.60464836981128,0.758189206980893,NA,"Fut(2009-2038)",2023,NA
"EC-EARTH3-VEG","ssp245",1077.2860029447,11.8688883710504,0.364912916176947,0.384947603747926,0.762493062439292,NA,"Fut(2009-2038)",2023,NA
"EC-EARTH3-VEG","ssp370",1135.79752754129,11.5489537488743,5.28108219450401,0.18311399877778,0.561487016233791,NA,"Fut(2009-2038)",2023,NA
"EC-EARTH3-VEG","ssp585",1103.62233353812,11.8654964777617,3.58581249793664,0.0206294094580404,0.808412319906264,NA,"Fut(2009-2038)",2023,NA
"FGOALS-G3","ssp245",1077.31030476914,11.4312605561368,-1.31800381984999,-0.0689671654974177,0.615831431927903,NA,"Fut(2009-2038)",2023,NA
"FGOALS-G3","ssp370",1043.41075325421,11.5093921615727,2.12004378080813,1.95601466443777,0.586182025556255,NA,"Fut(2009-2038)",2023,NA
"FGOALS-G3","ssp585",1043.64067589776,11.5084228829841,-4.12080786969664,2.95228277002615,0.594036508615167,NA,"Fut(2009-2038)",2023,NA
"INM-CM5-0","ssp370",1048.83588463697,11.3506224690667,-1.11695943618853,0.104891922509198,0.587812517385101,NA,"Fut(2009-2038)",2023,NA
"IPSL-CM6A-LR","ssp245",1085.61893867099,11.645623575962,1.59233260345673,0.247280240274532,0.647014996162319,NA,"Fut(2009-2038)",2023,NA
"IPSL-CM6A-LR","ssp370",1055.08762141589,11.6608814623137,-0.76355132337008,1.03283489882192,0.673329153666327,NA,"Fut(2009-2038)",2023,NA
"IPSL-CM6A-LR","ssp585",1068.72111105811,11.6711400321359,-0.100563242869616,0.261183145211695,0.698448344570961,NA,"Fut(2009-2038)",2023,NA
"KACE-1-0-G","ssp245",1070.96432942671,12.2775237096946,0.503150883347503,1.62354736322956,1.09370066929389,NA,"Fut(2009-2038)",2023,NA
"KACE-1-0-G","ssp370",1042.5391855401,12.3084944504426,-1.59652384694134,1.0162176239765,1.13302289178417,NA,"Fut(2009-2038)",2023,NA
"KACE-1-0-G","ssp585",1016.54492641343,12.308632253876,-5.76847144301071,2.38249826950121,1.15538382868199,NA,"Fut(2009-2038)",2023,NA
"MIROC6","ssp245",1037.87939055078,11.6578725736162,-1.76130026151512,-0.183199543962776,0.733383969780128,NA,"Fut(2009-2038)",2023,NA
"MIROC6","ssp370",1021.10818682755,11.5085486363097,-2.50537892364278,-0.0667398747389092,0.647391304453439,NA,"Fut(2009-2038)",2023,NA
"MIROC6","ssp585",1065.32288875855,11.4738325106087,0.669960669104147,0.0030118920395021,0.625139549795993,NA,"Fut(2009-2038)",2023,NA
"MPI-ESM1-2-HR","ssp245",1041.23907010765,11.2033909616593,-2.07774688883764,-0.930159738802381,0.336810965801835,NA,"Fut(2009-2038)",2023,NA
"MPI-ESM1-2-HR","ssp370",1049.08566192904,11.2700070419167,-1.70290886656802,-0.269542636258293,0.464969217674433,NA,"Fut(2009-2038)",2023,NA
"MPI-ESM1-2-HR","ssp585",1058.55212824462,11.1802108620362,0.639526716977166,-1.67400145119905,0.345771011907011,NA,"Fut(2009-2038)",2023,NA
"MRI-ESM2-0","ssp370",1060.86033589905,11.5727844092326,1.71493781190575,1.60932063846175,0.627454430034373,NA,"Fut(2009-2038)",2023,NA
"ACCESS-CM2","ssp245",1042.19863862811,11.864031762469,-0.269510425947448,3.99838447125784,0.884980619318805,NA,"Fut(2010-2039)",2024,NA
"ACCESS-CM2","ssp370",1055.90441752915,11.940911071096,-1.52029164046055,2.68163343202638,0.972344523339373,NA,"Fut(2010-2039)",2024,NA
"ACCESS-CM2","ssp585",1061.23362618694,12.0736475295214,1.54196737401605,1.6733604059986,1.03804533639123,NA,"Fut(2010-2039)",2024,NA
"CESM2-LENS","ssp370",1021.01086231743,11.6340574118059,-2.73308099072065,1.58603393041708,0.640679729610465,NA,"Fut(2010-2039)",2024,NA
"EC-EARTH3","ssp245",1065.76338224436,11.6481427235649,-2.09734935028814,1.16383434689461,0.835071824618025,NA,"Fut(2010-2039)",2024,NA
"EC-EARTH3","ssp370",1058.28931921634,11.7405747974937,-0.00126095176524206,-1.30069703754895,0.9192521270285,NA,"Fut(2010-2039)",2024,NA
"EC-EARTH3","ssp585",1101.8074970015,11.58733128283,-1.2519299929228,-1.69903945038843,0.837241334857264,NA,"Fut(2010-2039)",2024,NA
"EC-EARTH3-VEG","ssp245",1085.20219822865,11.9085598424534,1.10242203458103,0.407591580438986,0.802164533842301,NA,"Fut(2010-2039)",2024,NA
"EC-EARTH3-VEG","ssp370",1150.31018575817,11.6058311593887,6.6263117143286,0.193885410470591,0.618364426748142,NA,"Fut(2010-2039)",2024,NA
"EC-EARTH3-VEG","ssp585",1110.36161612851,11.9135654626951,4.21836046436002,0.0218429041320359,0.856481304839662,NA,"Fut(2010-2039)",2024,NA
"FGOALS-G3","ssp245",1071.15077742138,11.4726737831853,-1.88221865332251,-0.0730240575854938,0.657244658976392,NA,"Fut(2010-2039)",2024,NA
"FGOALS-G3","ssp370",1041.80301501322,11.5540826121702,1.96269223057242,2.07107435058117,0.630872476153757,NA,"Fut(2010-2039)",2024,NA
"FGOALS-G3","ssp585",1053.59142679209,11.5520414075087,-3.20663311695726,3.12594646238063,0.637655033139771,NA,"Fut(2010-2039)",2024,NA
"INM-CM5-0","ssp370",1050.80485757033,11.3943698087897,-0.93132693324807,0.111062035597972,0.631559857108101,NA,"Fut(2010-2039)",2024,NA
"IPSL-CM6A-LR","ssp245",1072.34983978562,11.6901790817752,0.350608956888491,0.261826136761273,0.691570501975511,NA,"Fut(2010-2039)",2024,NA
"IPSL-CM6A-LR","ssp370",1055.12164104279,11.7032461309888,-0.760351601478529,1.09358989287027,0.715693822341439,NA,"Fut(2010-2039)",2024,NA
"IPSL-CM6A-LR","ssp585",1054.81217047758,11.7142236415823,-1.40071097599306,0.2765468596359,0.741531954017356,NA,"Fut(2010-2039)",2024,NA
"KACE-1-0-G","ssp245",1065.26806418322,12.3226864752692,-0.0314071682213071,1.71905014930188,1.1388634348685,NA,"Fut(2010-2039)",2024,NA
"KACE-1-0-G","ssp370",1033.50388711783,12.3594501696508,-2.44935008615018,1.07599513126922,1.18397861099237,NA,"Fut(2010-2039)",2024,NA
"KACE-1-0-G","ssp585",1019.99079727763,12.3711541561655,-5.44904662438586,2.5226452265307,1.21790573097144,NA,"Fut(2010-2039)",2024,NA
"MIROC6","ssp245",1046.76060483709,11.6785639682666,-0.920664103277806,-0.193975987725286,0.754075364430465,NA,"Fut(2010-2039)",2024,NA
"MIROC6","ssp370",1015.28515006069,11.5577499884575,-3.06135797701093,-0.070665749723554,0.69659265660124,NA,"Fut(2010-2039)",2024,NA
"MIROC6","ssp585",1059.52616236766,11.5192045651181,0.122186633703241,0.00318906215948178,0.670511604305391,NA,"Fut(2010-2039)",2024,NA
"MPI-ESM1-2-HR","ssp245",1036.06687569034,11.2620273598211,-2.56416057173929,-0.98487501755546,0.395447363963591,NA,"Fut(2010-2039)",2024,NA
"MPI-ESM1-2-HR","ssp370",1048.38549408086,11.2989758972362,-1.76851310202695,-0.285398085449964,0.493938072993927,NA,"Fut(2010-2039)",2024,NA
"MPI-ESM1-2-HR","ssp585",1063.08017575426,11.2401374971449,1.07002092332126,-1.772472124799,0.405697647015696,NA,"Fut(2010-2039)",2024,NA
"MRI-ESM2-0","ssp370",1062.80945515266,11.6172736608723,1.90181872069369,1.70398655837126,0.671943681674103,NA,"Fut(2010-2039)",2024,NA
"ACCESS-CM2","ssp245",1032.85274874519,11.8967940548739,-1.16384106406503,4.22051694188329,0.917742911723684,NA,"Fut(2011-2040)",2025,NA
"ACCESS-CM2","ssp370",1048.87749175834,11.9865422065005,-2.1756630823123,2.83061306713895,1.0179756587439,NA,"Fut(2011-2040)",2025,NA
"ACCESS-CM2","ssp585",1057.44786182081,12.1356569176202,1.17973425939845,1.76632487299852,1.10005472448998,NA,"Fut(2011-2040)",2025,NA
"CESM2-LENS","ssp370",1023.83091746606,11.6756180769164,-2.46442755532006,1.67414692655137,0.682240394720999,NA,"Fut(2011-2040)",2025,NA
"EC-EARTH3","ssp245",1068.98601630257,11.6659875883836,-1.80131326795616,1.228491810611,0.852916689436807,NA,"Fut(2011-2040)",2025,NA
"EC-EARTH3","ssp370",1052.19935808493,11.7812756424458,-0.576707025854966,-1.37295798407945,0.95995297198057,NA,"Fut(2011-2040)",2025,NA
"EC-EARTH3","ssp585",1110.09886821323,11.6400082689281,-0.508826585931476,-1.79343053096556,0.889918320955355,NA,"Fut(2011-2040)",2025,NA
"EC-EARTH3-VEG","ssp245",1081.70471406047,11.9511162593891,0.776580342582697,0.430235557130038,0.844720950777996,NA,"Fut(2011-2040)",2025,NA
"EC-EARTH3-VEG","ssp370",1153.90531158644,11.6256525110963,6.95955661814995,0.204656822163398,0.638185778455735,NA,"Fut(2011-2040)",2025,NA
"EC-EARTH3-VEG","ssp585",1105.66243819254,11.9643063592832,3.77729638856392,0.0230563988060413,0.907222201427718,NA,"Fut(2011-2040)",2025,NA
"FGOALS-G3","ssp245",1072.23262092623,11.4973580816071,-1.78312141444801,-0.0770809496735807,0.681928957398149,NA,"Fut(2011-2040)",2025,NA
"FGOALS-G3","ssp370",1057.38815858652,11.5816226567575,3.48803164179753,2.18613403672458,0.65841252074099,NA,"Fut(2011-2040)",2025,NA
"FGOALS-G3","ssp585",1058.33809955188,11.5918383684022,-2.77055663965374,3.29961015473511,0.677451994033287,NA,"Fut(2011-2040)",2025,NA
"INM-CM5-0","ssp370",1046.50710529483,11.4382008572836,-1.33651407340667,0.117232148686745,0.675390905601947,NA,"Fut(2011-2040)",2025,NA
