period,mvs,window,n_windows,min_window_avg_pr
projection,IPSL-CM6A-LR_r3i1p1f1_ssp370,10,71,991.683023160015
projection,IPSL-CM6A-LR_r3i1p1f1_ssp370,15,66,1020.7960859751222
projection,IPSL-CM6A-LR_r3i1p1f1_ssp370,20,61,1056.0606310848168
projection,IPSL-CM6A-LR_r3i1p1f1_ssp585,2,79,631.9939801271939
projection,IPSL-CM6A-LR_r3i1p1f1_ssp585,5,76,904.7413774557302
projection,IPSL-CM6A-LR_r3i1p1f1_ssp585,10,71,927.443075183685
projection,IPSL-CM6A-LR_r3i1p1f1_ssp585,15,66,976.2486716017822
projection,IPSL-CM6A-LR_r3i1p1f1_ssp585,20,61,981.0652365037489
projection,IPSL-CM6A-LR_r4i1p1f1_ssp245,2,79,661.1319946071017
projection,IPSL-CM6A-LR_r4i1p1f1_ssp245,5,76,751.6859415965621
projection,IPSL-CM6A-LR_r4i1p1f1_ssp245,10,71,910.1070749153641
projection,IPSL-CM6A-LR_r4i1p1f1_ssp245,15,66,937.1625851970038
projection,IPSL-CM6A-LR_r4i1p1f1_ssp245,20,61,956.2377314397581
projection,IPSL-CM6A-LR_r4i1p1f1_ssp370,2,79,588.2961794974872
projection,IPSL-CM6A-LR_r4i1p1f1_ssp370,5,76,719.4151449372148
projection,IPSL-CM6A-LR_r4i1p1f1_ssp370,10,71,939.6863646751983
projection,IPSL-CM6A-LR_r4i1p1f1_ssp370,15,66,982.5080164756112
projection,IPSL-CM6A-LR_r4i1p1f1_ssp370,20,61,1004.8078273684623
projection,IPSL-CM6A-LR_r4i1p1f1_ssp585,2,79,710.6250418446525
projection,IPSL-CM6A-LR_r4i1p1f1_ssp585,5,76,805.4202210830263
projection,IPSL-CM6A-LR_r4i1p1f1_ssp585,10,71,938.3135104346969
projection,IPSL-CM6A-LR_r4i1p1f1_ssp585,15,66,993.7476195550837
projection,IPSL-CM6A-LR_r4i1p1f1_ssp585,20,61,1026.4148852167464
projection,IPSL-CM6A-LR_r5i1p1f1_ssp245,2,79,643.0614378536993
projection,IPSL-CM6A-LR_r5i1p1f1_ssp245,5,76,837.5953873926134
projection,IPSL-CM6A-LR_r5i1p1f1_ssp245,10,71,923.5249957765058
projection,IPSL-CM6A-LR_r5i1p1f1_ssp245,15,66,929.7026566408241
projection,IPSL-CM6A-LR_r5i1p1f1_ssp245,20,61,951.8052376860735
projection,IPSL-CM6A-LR_r5i1p1f1_ssp370,2,79,582.2615691586252
projection,IPSL-CM6A-LR_r5i1p1f1_ssp370,5,76,902.9111654932145
projection,IPSL-CM6A-LR_r5i1p1f1_ssp370,10,71,963.6390577313778
projection,IPSL-CM6A-LR_r5i1p1f1_ssp370,15,66,1026.8173702301672
projection,IPSL-CM6A-LR_r5i1p1f1_ssp370,20,61,1065.1195917611483
projection,IPSL-CM6A-LR_r6i1p1f1_ssp370,2,79,651.2218629976123
projection,IPSL-CM6A-LR_r6i1p1f1_ssp370,5,76,751.9594134276965
projection,IPSL-CM6A-LR_r6i1p1f1_ssp370,10,71,944.0465054323213
projection,IPSL-CM6A-LR_r6i1p1f1_ssp370,15,66,968.4383936666258
projection,IPSL-CM6A-LR_r6i1p1f1_ssp370,20,61,977.1019088112404
projection,IPSL-CM6A-LR_r7i1p1f1_ssp370,2,79,568.1812505001944
projection,IPSL-CM6A-LR_r7i1p1f1_ssp370,5,76,792.6393799134254
projection,IPSL-CM6A-LR_r7i1p1f1_ssp370,10,71,877.3870277614693
projection,IPSL-CM6A-LR_r7i1p1f1_ssp370,15,66,938.0043671757718
projection,IPSL-CM6A-LR_r7i1p1f1_ssp370,20,61,972.7415128056016
projection,IPSL-CM6A-LR_r8i1p1f1_ssp370,2,79,483.36726135676145
projection,IPSL-CM6A-LR_r8i1p1f1_ssp370,5,76,769.5790849678946
projection,IPSL-CM6A-LR_r8i1p1f1_ssp370,10,71,922.9500161327763
projection,IPSL-CM6A-LR_r8i1p1f1_ssp370,15,66,960.5542699790924
projection,IPSL-CM6A-LR_r8i1p1f1_ssp370,20,61,942.0535257211774
projection,IPSL-CM6A-LR_r9i1p1f1_ssp370,2,79,633.5967990131248
projection,IPSL-CM6A-LR_r9i1p1f1_ssp370,5,76,817.0094532532016
projection,IPSL-CM6A-LR_r9i1p1f1_ssp370,10,71,857.7657217379922
projection,IPSL-CM6A-LR_r9i1p1f1_ssp370,15,66,887.0424965097766
projection,IPSL-CM6A-LR_r9i1p1f1_ssp370,20,61,950.0952898594749
projection,KACE-1-0-G_r1i1p1f1_ssp245,2,79,648.1089620648709
projection,KACE-1-0-G_r1i1p1f1_ssp245,5,76,851.8548262263873
projection,KACE-1-0-G_r1i1p1f1_ssp245,10,71,946.997167118096
projection,KACE-1-0-G_r1i1p1f1_ssp245,15,66,959.7817510466414
projection,KACE-1-0-G_r1i1p1f1_ssp245,20,61,996.6731619537961
projection,KACE-1-0-G_r1i1p1f1_ssp370,2,79,588.5806532932475
projection,KACE-1-0-G_r1i1p1f1_ssp370,5,76,750.1975863224404
projection,KACE-1-0-G_r1i1p1f1_ssp370,10,71,866.1254936396923
projection,KACE-1-0-G_r1i1p1f1_ssp370,15,66,972.3566603608366
projection,KACE-1-0-G_r1i1p1f1_ssp370,20,61,988.3252692585335
projection,KACE-1-0-G_r1i1p1f1_ssp585,2,79,582.2782145967631
projection,KACE-1-0-G_r1i1p1f1_ssp585,5,76,861.3979588244147
projection,KACE-1-0-G_r1i1p1f1_ssp585,10,71,938.7737524870847
projection,KACE-1-0-G_r1i1p1f1_ssp585,15,66,944.0882860889279
projection,KACE-1-0-G_r1i1p1f1_ssp585,20,61,1014.141313001844
projection,KACE-1-0-G_r2i1p1f1_ssp245,2,79,461.3405678595991
projection,KACE-1-0-G_r2i1p1f1_ssp245,5,76,701.0111281848847
projection,KACE-1-0-G_r2i1p1f1_ssp245,10,71,935.0227674104857
projection,KACE-1-0-G_r2i1p1f1_ssp245,15,66,971.5867223585147
projection,KACE-1-0-G_r2i1p1f1_ssp245,20,61,1047.6372472439816
projection,KACE-1-0-G_r2i1p1f1_ssp370,2,79,643.6671443508621
projection,KACE-1-0-G_r2i1p1f1_ssp370,5,76,828.737750423963
projection,KACE-1-0-G_r2i1p1f1_ssp370,10,71,921.4184620469362
projection,KACE-1-0-G_r2i1p1f1_ssp370,15,66,954.0709996631526
projection,KACE-1-0-G_r2i1p1f1_ssp370,20,61,971.988948206513
projection,KACE-1-0-G_r2i1p1f1_ssp585,2,79,559.5764494168857
projection,KACE-1-0-G_r2i1p1f1_ssp585,5,76,709.7725069189407
projection,KACE-1-0-G_r2i1p1f1_ssp585,10,71,875.023454074127
projection,KACE-1-0-G_r2i1p1f1_ssp585,15,66,914.9309070513605
projection,KACE-1-0-G_r2i1p1f1_ssp585,20,61,932.6089248509967
projection,KACE-1-0-G_r3i1p1f1_ssp245,2,79,672.4605806188847
projection,KACE-1-0-G_r3i1p1f1_ssp245,5,76,908.2194410888566
projection,KACE-1-0-G_r3i1p1f1_ssp245,10,71,1007.7655594167611
projection,KACE-1-0-G_r3i1p1f1_ssp245,15,66,1023.277738596291
projection,KACE-1-0-G_r3i1p1f1_ssp245,20,61,1073.0337023824216
projection,KACE-1-0-G_r3i1p1f1_ssp370,2,79,562.9804022171784
projection,KACE-1-0-G_r3i1p1f1_ssp370,5,76,811.7847398196311
projection,KACE-1-0-G_r3i1p1f1_ssp370,10,71,848.8278951812445
projection,KACE-1-0-G_r3i1p1f1_ssp370,15,66,912.9544543918295
projection,KACE-1-0-G_r3i1p1f1_ssp370,20,61,964.8579700284969
projection,KACE-1-0-G_r3i1p1f1_ssp585,2,79,602.0606327579562
projection,KACE-1-0-G_r3i1p1f1_ssp585,5,76,814.9760970924893
projection,KACE-1-0-G_r3i1p1f1_ssp585,10,71,932.2738480838559
projection,KACE-1-0-G_r3i1p1f1_ssp585,15,66,960.3520298340461
projection,KACE-1-0-G_r3i1p1f1_ssp585,20,61,1022.3044432194511
projection,MIROC6_r1i1p1f1_ssp245,2,79,584.8594553083785
projection,MIROC6_r1i1p1f1_ssp245,5,76,778.429639422099
projection,MIROC6_r1i1p1f1_ssp245,10,71,815.9660149386575
projection,MIROC6_r1i1p1f1_ssp245,15,66,877.6363916621859
projection,MIROC6_r1i1p1f1_ssp245,20,61,895.6822648807771
projection,MIROC6_r1i1p1f1_ssp370,2,79,608.5118907990254
projection,MIROC6_r1i1p1f1_ssp370,5,76,702.9977707298473
projection,MIROC6_r1i1p1f1_ssp370,10,71,842.1300538230047
projection,MIROC6_r1i1p1f1_ssp370,15,66,876.5462245421503
projection,MIROC6_r1i1p1f1_ssp370,20,61,927.0241097983173
projection,MIROC6_r1i1p1f1_ssp585,2,79,613.941717938038
projection,MIROC6_r1i1p1f1_ssp585,5,76,835.0463351654587
projection,MIROC6_r1i1p1f1_ssp585,10,71,891.742654500447
projection,MIROC6_r1i1p1f1_ssp585,15,66,903.276782757999
projection,MIROC6_r1i1p1f1_ssp585,20,61,937.4920641368756
projection,MIROC6_r2i1p1f1_ssp245,2,79,563.7271893807083
projection,MIROC6_r2i1p1f1_ssp245,5,76,695.719124110353
projection,MIROC6_r2i1p1f1_ssp245,10,71,861.9092385935753
projection,MIROC6_r2i1p1f1_ssp245,15,66,938.5585735111111
projection,MIROC6_r2i1p1f1_ssp245,20,61,983.9856939879713
projection,MIROC6_r2i1p1f1_ssp370,2,79,573.6358709983251
projection,MIROC6_r2i1p1f1_ssp370,5,76,733.5499199864847
projection,MIROC6_r2i1p1f1_ssp370,10,71,886.9009563845269
projection,MIROC6_r2i1p1f1_ssp370,15,66,907.7296262697778
projection,MIROC6_r2i1p1f1_ssp370,20,61,927.2645401339345
projection,MIROC6_r2i1p1f1_ssp585,2,79,525.7860804438933
projection,MIROC6_r2i1p1f1_ssp585,5,76,775.0869944741687
projection,MIROC6_r2i1p1f1_ssp585,10,71,853.2196795184685
projection,MIROC6_r2i1p1f1_ssp585,15,66,924.0473925265377
projection,MIROC6_r2i1p1f1_ssp585,20,61,987.1011482355043
projection,MIROC6_r3i1p1f1_ssp245,2,79,509.5071974411494
projection,MIROC6_r3i1p1f1_ssp245,5,76,762.9300461163376
projection,MIROC6_r3i1p1f1_ssp245,10,71,928.7366920557312
projection,MIROC6_r3i1p1f1_ssp245,15,66,975.6339258752773
projection,MIROC6_r3i1p1f1_ssp245,20,61,991.1762209532259
projection,MIROC6_r3i1p1f1_ssp370,2,79,457.90663393105933
projection,MIROC6_r3i1p1f1_ssp370,5,76,635.4160130895718
projection,MIROC6_r3i1p1f1_ssp370,10,71,865.6176521001919
projection,MIROC6_r3i1p1f1_ssp370,15,66,926.1152964353504
projection,MIROC6_r3i1p1f1_ssp370,20,61,924.4395033341094
projection,MIROC6_r3i1p1f1_ssp585,2,79,422.60153560652543
projection,MIROC6_r3i1p1f1_ssp585,5,76,821.5579455493455
projection,MIROC6_r3i1p1f1_ssp585,10,71,902.7713197792542
projection,MIROC6_r3i1p1f1_ssp585,15,66,899.5670492345172
projection,MIROC6_r3i1p1f1_ssp585,20,61,939.5414743150416
projection,MIROC6_r4i1p1f1_ssp585,2,79,538.8489318858046
projection,MIROC6_r4i1p1f1_ssp585,5,76,845.4927286792866
projection,MIROC6_r4i1p1f1_ssp585,10,71,916.8135533009903
projection,MIROC6_r4i1p1f1_ssp585,15,66,934.6998020033838
projection,MIROC6_r4i1p1f1_ssp585,20,61,990.6196834320588
projection,MIROC6_r5i1p1f1_ssp585,2,79,613.6582842723255
projection,MIROC6_r5i1p1f1_ssp585,5,76,761.2700928590596
projection,MIROC6_r5i1p1f1_ssp585,10,71,855.2016029931917
projection,MIROC6_r5i1p1f1_ssp585,15,66,948.3309452988493
projection,MIROC6_r5i1p1f1_ssp585,20,61,968.7848474413528
projection,MPI-ESM1-2-HR_r10i1p1f1_ssp370,2,79,646.7580483651655
projection,MPI-ESM1-2-HR_r10i1p1f1_ssp370,5,76,828.0869791987774
projection,MPI-ESM1-2-HR_r10i1p1f1_ssp370,10,71,890.6328939974534
projection,MPI-ESM1-2-HR_r10i1p1f1_ssp370,15,66,924.1599223435326
projection,MPI-ESM1-2-HR_r10i1p1f1_ssp370,20,61,951.6352534462396
projection,MPI-ESM1-2-HR_r1i1p1f1_ssp245,2,79,595.0489266078876
projection,MPI-ESM1-2-HR_r1i1p1f1_ssp245,5,76,798.9243386939721
projection,MPI-ESM1-2-HR_r1i1p1f1_ssp245,10,71,858.5400751254159
projection,MPI-ESM1-2-HR_r1i1p1f1_ssp245,15,66,907.3134625769919
projection,MPI-ESM1-2-HR_r1i1p1f1_ssp245,20,61,952.5447325327935
projection,MPI-ESM1-2-HR_r1i1p1f1_ssp370,2,79,591.8778091487329
projection,MPI-ESM1-2-HR_r1i1p1f1_ssp370,5,76,805.8782123682497
projection,MPI-ESM1-2-HR_r1i1p1f1_ssp370,10,71,871.0820994676708
projection,MPI-ESM1-2-HR_r1i1p1f1_ssp370,15,66,925.5933329106682
projection,MPI-ESM1-2-HR_r1i1p1f1_ssp370,20,61,954.64041150841
projection,MPI-ESM1-2-HR_r1i1p1f1_ssp585,2,79,630.449828405719
projection,MPI-ESM1-2-HR_r1i1p1f1_ssp585,5,76,716.0262995201338
projection,MPI-ESM1-2-HR_r1i1p1f1_ssp585,10,71,753.2829704080781
projection,MPI-ESM1-2-HR_r1i1p1f1_ssp585,15,66,797.1959807665243
projection,MPI-ESM1-2-HR_r1i1p1f1_ssp585,20,61,849.0946661844886
projection,MPI-ESM1-2-HR_r2i1p1f1_ssp245,2,79,621.6539975018677
projection,MPI-ESM1-2-HR_r2i1p1f1_ssp245,5,76,821.9393000333191
projection,MPI-ESM1-2-HR_r2i1p1f1_ssp245,10,71,907.7984094421408
projection,MPI-ESM1-2-HR_r2i1p1f1_ssp245,15,66,950.2800780528346
projection,MPI-ESM1-2-HR_r2i1p1f1_ssp245,20,61,935.9498333709114
projection,MPI-ESM1-2-HR_r2i1p1f1_ssp370,2,79,598.6112674592332
projection,MPI-ESM1-2-HR_r2i1p1f1_ssp370,5,76,798.3680372157247
projection,MPI-ESM1-2-HR_r2i1p1f1_ssp370,10,71,870.1270129527118
projection,MPI-ESM1-2-HR_r2i1p1f1_ssp370,15,66,920.533190935726
projection,MPI-ESM1-2-HR_r2i1p1f1_ssp370,20,61,951.5508314840724
projection,MPI-ESM1-2-HR_r2i1p1f1_ssp585,2,79,562.6544001668062
projection,MPI-ESM1-2-HR_r2i1p1f1_ssp585,5,76,707.0747218371616
projection,MPI-ESM1-2-HR_r2i1p1f1_ssp585,10,71,781.1201447418356
projection,MPI-ESM1-2-HR_r2i1p1f1_ssp585,15,66,847.1810491974679
projection,MPI-ESM1-2-HR_r2i1p1f1_ssp585,20,61,907.4427238483013
projection,MPI-ESM1-2-HR_r3i1p1f1_ssp370,2,79,422.7219069576713
projection,MPI-ESM1-2-HR_r3i1p1f1_ssp370,5,76,740.8721663636403
projection,MPI-ESM1-2-HR_r3i1p1f1_ssp370,10,71,846.4480219483252
projection,MPI-ESM1-2-HR_r3i1p1f1_ssp370,15,66,889.6177595573724
projection,MPI-ESM1-2-HR_r3i1p1f1_ssp370,20,61,929.7623679867077
projection,MPI-ESM1-2-HR_r4i1p1f1_ssp370,2,79,482.92037155911567
projection,MPI-ESM1-2-HR_r4i1p1f1_ssp370,5,76,733.815910292539
projection,MPI-ESM1-2-HR_r4i1p1f1_ssp370,10,71,842.7947468766109
projection,MPI-ESM1-2-HR_r4i1p1f1_ssp370,15,66,856.0750905672336
projection,MPI-ESM1-2-HR_r4i1p1f1_ssp370,20,61,913.7043556043693
projection,MPI-ESM1-2-HR_r5i1p1f1_ssp370,2,79,648.283981665154
projection,MPI-ESM1-2-HR_r5i1p1f1_ssp370,5,76,763.3204634671754
projection,MPI-ESM1-2-HR_r5i1p1f1_ssp370,10,71,843.8217523971649
projection,MPI-ESM1-2-HR_r5i1p1f1_ssp370,15,66,887.1635648584418
projection,MPI-ESM1-2-HR_r5i1p1f1_ssp370,20,61,933.6633638390758
projection,MPI-ESM1-2-HR_r6i1p1f1_ssp370,2,79,639.7920633587626
projection,MPI-ESM1-2-HR_r6i1p1f1_ssp370,5,76,774.812579591258
projection,MPI-ESM1-2-HR_r6i1p1f1_ssp370,10,71,863.8970109428485
projection,MPI-ESM1-2-HR_r6i1p1f1_ssp370,15,66,939.2346872674576
projection,MPI-ESM1-2-HR_r6i1p1f1_ssp370,20,61,961.8504445680799
projection,MPI-ESM1-2-HR_r7i1p1f1_ssp370,2,79,557.5288851239093
projection,MPI-ESM1-2-HR_r7i1p1f1_ssp370,5,76,760.873990830085
projection,MPI-ESM1-2-HR_r7i1p1f1_ssp370,10,71,857.4844832248895
projection,MPI-ESM1-2-HR_r7i1p1f1_ssp370,15,66,870.6089629801228
projection,MPI-ESM1-2-HR_r7i1p1f1_ssp370,20,61,873.8038512962203
projection,MPI-ESM1-2-HR_r8i1p1f1_ssp370,2,79,557.6227949663898
projection,MPI-ESM1-2-HR_r8i1p1f1_ssp370,5,76,767.6598469032164
projection,MPI-ESM1-2-HR_r8i1p1f1_ssp370,10,71,881.7122582939722
projection,MPI-ESM1-2-HR_r8i1p1f1_ssp370,15,66,910.0362564796275
projection,MPI-ESM1-2-HR_r8i1p1f1_ssp370,20,61,926.4139127951228
projection,MPI-ESM1-2-HR_r9i1p1f1_ssp370,2,79,742.732757994569
projection,MPI-ESM1-2-HR_r9i1p1f1_ssp370,5,76,870.320175367422
projection,MPI-ESM1-2-HR_r9i1p1f1_ssp370,10,71,955.8288891993492
projection,MPI-ESM1-2-HR_r9i1p1f1_ssp370,15,66,981.3517061840801
projection,MPI-ESM1-2-HR_r9i1p1f1_ssp370,20,61,1004.3548254235666
projection,MRI-ESM2-0_r1i1p1f1_ssp245,2,79,661.0334606813849
projection,MRI-ESM2-0_r1i1p1f1_ssp245,5,76,831.4290138817335
projection,MRI-ESM2-0_r1i1p1f1_ssp245,10,71,873.5948753757824
projection,MRI-ESM2-0_r1i1p1f1_ssp245,15,66,896.7488683713756
projection,MRI-ESM2-0_r1i1p1f1_ssp245,20,61,947.2075567978136
projection,MRI-ESM2-0_r1i1p1f1_ssp370,2,79,701.7288254464193
projection,MRI-ESM2-0_r1i1p1f1_ssp370,5,76,840.9478239917131
projection,MRI-ESM2-0_r1i1p1f1_ssp370,10,71,964.4754941974868
projection,MRI-ESM2-0_r1i1p1f1_ssp370,15,66,956.7701326180598
projection,MRI-ESM2-0_r1i1p1f1_ssp370,20,61,997.7813025203807
projection,MRI-ESM2-0_r1i1p1f1_ssp585,2,79,695.6832562404525
projection,MRI-ESM2-0_r1i1p1f1_ssp585,5,76,768.7093725185684
projection,MRI-ESM2-0_r1i1p1f1_ssp585,10,71,886.4950482775981
projection,MRI-ESM2-0_r1i1p1f1_ssp585,15,66,908.1222883783058
projection,MRI-ESM2-0_r1i1p1f1_ssp585,20,61,922.5817737477864
projection,MRI-ESM2-0_r2i1p1f1_ssp370,2,79,590.6892555996756
projection,MRI-ESM2-0_r2i1p1f1_ssp370,5,76,800.5195976123359
projection,MRI-ESM2-0_r2i1p1f1_ssp370,10,71,858.9914809420501
projection,MRI-ESM2-0_r2i1p1f1_ssp370,15,66,974.1006300114973
projection,MRI-ESM2-0_r2i1p1f1_ssp370,20,61,999.4569729493749
projection,MRI-ESM2-0_r3i1p1f1_ssp370,2,79,551.9502287385294
projection,MRI-ESM2-0_r3i1p1f1_ssp370,5,76,786.3343473136352
projection,MRI-ESM2-0_r3i1p1f1_ssp370,10,71,809.0932400120768
projection,MRI-ESM2-0_r3i1p1f1_ssp370,15,66,860.4701487887912
projection,MRI-ESM2-0_r3i1p1f1_ssp370,20,61,905.4996789490791
projection,MRI-ESM2-0_r4i1p1f1_ssp370,2,79,516.9292755598526
projection,MRI-ESM2-0_r4i1p1f1_ssp370,5,76,866.946422441743
projection,MRI-ESM2-0_r4i1p1f1_ssp370,10,71,919.0557596866096
projection,MRI-ESM2-0_r4i1p1f1_ssp370,15,66,989.557982673837
projection,MRI-ESM2-0_r4i1p1f1_ssp370,20,61,995.7373050010341
projection,MRI-ESM2-0_r5i1p1f1_ssp370,2,79,562.0958758247325
projection,MRI-ESM2-0_r5i1p1f1_ssp370,5,76,693.9798605289528
projection,MRI-ESM2-0_r5i1p1f1_ssp370,10,71,832.756719126353
projection,MRI-ESM2-0_r5i1p1f1_ssp370,15,66,843.5340715683046
projection,MRI-ESM2-0_r5i1p1f1_ssp370,20,61,881.1396219526275
