period,mvs,window,n_windows,min_window_avg_pr
early_projection,EC-Earth3-Veg_r3i1p1f1_ssp245,10,31,923.5776312348258
early_projection,EC-Earth3-Veg_r3i1p1f1_ssp245,15,26,972.2062648272966
early_projection,EC-Earth3-Veg_r3i1p1f1_ssp245,20,21,1095.513242224213
early_projection,EC-Earth3-Veg_r3i1p1f1_ssp370,2,39,845.3844702830502
early_projection,EC-Earth3-Veg_r3i1p1f1_ssp370,5,36,978.2851715314733
early_projection,EC-Earth3-Veg_r3i1p1f1_ssp370,10,31,1125.018329697968
early_projection,EC-Earth3-Veg_r3i1p1f1_ssp370,15,26,1139.484707171893
early_projection,EC-Earth3-Veg_r3i1p1f1_ssp370,20,21,1147.8411036071036
early_projection,EC-Earth3-Veg_r3i1p1f1_ssp585,2,39,653.1566393162866
early_projection,EC-Earth3-Veg_r3i1p1f1_ssp585,5,36,767.9865364789991
early_projection,EC-Earth3-Veg_r3i1p1f1_ssp585,10,31,940.2020171728582
early_projection,EC-Earth3-Veg_r3i1p1f1_ssp585,15,26,979.1464601750158
early_projection,EC-Earth3-Veg_r3i1p1f1_ssp585,20,21,1045.4812178129405
early_projection,EC-Earth3-Veg_r4i1p1f1_ssp245,2,39,556.0359224912208
early_projection,EC-Earth3-Veg_r4i1p1f1_ssp245,5,36,797.16726805168
early_projection,EC-Earth3-Veg_r4i1p1f1_ssp245,10,31,1105.7530247455368
early_projection,EC-Earth3-Veg_r4i1p1f1_ssp245,15,26,1165.362160383479
early_projection,EC-Earth3-Veg_r4i1p1f1_ssp245,20,21,1156.5577539984367
early_projection,EC-Earth3-Veg_r4i1p1f1_ssp370,2,39,612.8394484859746
early_projection,EC-Earth3-Veg_r4i1p1f1_ssp370,5,36,866.464444533702
early_projection,EC-Earth3-Veg_r4i1p1f1_ssp370,10,31,996.6573836938948
early_projection,EC-Earth3-Veg_r4i1p1f1_ssp370,15,26,1100.2065204649944
early_projection,EC-Earth3-Veg_r4i1p1f1_ssp370,20,21,1175.06585424428
early_projection,EC-Earth3-Veg_r4i1p1f1_ssp585,2,39,738.4044665977272
early_projection,EC-Earth3-Veg_r4i1p1f1_ssp585,5,36,808.7995988579169
early_projection,EC-Earth3-Veg_r4i1p1f1_ssp585,10,31,1055.4187035925074
early_projection,EC-Earth3-Veg_r4i1p1f1_ssp585,15,26,1067.416077630967
early_projection,EC-Earth3-Veg_r4i1p1f1_ssp585,20,21,1074.0810314917867
early_projection,EC-Earth3-Veg_r5i1p1f1_ssp245,2,39,687.1198640159764
early_projection,EC-Earth3-Veg_r5i1p1f1_ssp245,5,36,870.0029125170564
early_projection,EC-Earth3-Veg_r5i1p1f1_ssp245,10,31,887.1782505060025
early_projection,EC-Earth3-Veg_r5i1p1f1_ssp245,15,26,985.6260589772573
early_projection,EC-Earth3-Veg_r5i1p1f1_ssp245,20,21,1036.6006827506512
early_projection,EC-Earth3_r1i1p1f1_ssp245,2,39,589.0967089845471
early_projection,EC-Earth3_r1i1p1f1_ssp245,5,36,788.5390757270172
early_projection,EC-Earth3_r1i1p1f1_ssp245,10,31,1046.1591437543307
early_projection,EC-Earth3_r1i1p1f1_ssp245,15,26,1066.8476286994053
early_projection,EC-Earth3_r1i1p1f1_ssp245,20,21,1084.536442176479
early_projection,EC-Earth3_r1i1p1f1_ssp370,2,39,719.4229990390204
early_projection,EC-Earth3_r1i1p1f1_ssp370,5,36,972.6879380006663
early_projection,EC-Earth3_r1i1p1f1_ssp370,10,31,1017.1641441634536
early_projection,EC-Earth3_r1i1p1f1_ssp370,15,26,1058.7095053106013
early_projection,EC-Earth3_r1i1p1f1_ssp370,20,21,1100.6228767864109
early_projection,EC-Earth3_r1i1p1f1_ssp585,2,39,709.1389439898885
early_projection,EC-Earth3_r1i1p1f1_ssp585,5,36,857.7958949193795
early_projection,EC-Earth3_r1i1p1f1_ssp585,10,31,1004.0137415658413
early_projection,EC-Earth3_r1i1p1f1_ssp585,15,26,1019.6015532504438
early_projection,EC-Earth3_r1i1p1f1_ssp585,20,21,1069.4506914460344
early_projection,EC-Earth3_r2i1p1f1_ssp245,2,39,664.7856855753389
early_projection,EC-Earth3_r2i1p1f1_ssp245,5,36,864.7629627600516
early_projection,EC-Earth3_r2i1p1f1_ssp245,10,31,911.2834922409404
early_projection,EC-Earth3_r2i1p1f1_ssp245,15,26,962.1008774140296
early_projection,EC-Earth3_r2i1p1f1_ssp245,20,21,959.4546866093222
early_projection,EC-Earth3_r3i1p1f1_ssp585,2,39,707.1498992907691
early_projection,EC-Earth3_r3i1p1f1_ssp585,5,36,838.9904707950649
early_projection,EC-Earth3_r3i1p1f1_ssp585,10,31,938.7047720502221
early_projection,EC-Earth3_r3i1p1f1_ssp585,15,26,978.2614803478787
early_projection,EC-Earth3_r3i1p1f1_ssp585,20,21,1036.8697346073684
early_projection,EC-Earth3_r4i1p1f1_ssp245,2,39,566.4467168870433
early_projection,EC-Earth3_r4i1p1f1_ssp245,5,36,888.3059491873631
early_projection,EC-Earth3_r4i1p1f1_ssp245,10,31,1002.3566237692096
early_projection,EC-Earth3_r4i1p1f1_ssp245,15,26,1074.0344470677273
early_projection,EC-Earth3_r4i1p1f1_ssp245,20,21,1184.2495333202044
early_projection,EC-Earth3_r4i1p1f1_ssp370,2,39,792.9831230301115
early_projection,EC-Earth3_r4i1p1f1_ssp370,5,36,975.9760430031854
early_projection,EC-Earth3_r4i1p1f1_ssp370,10,31,1103.4294304844705
early_projection,EC-Earth3_r4i1p1f1_ssp370,15,26,1160.149322828066
early_projection,EC-Earth3_r4i1p1f1_ssp370,20,21,1143.9900105100537
early_projection,EC-Earth3_r4i1p1f1_ssp585,2,39,667.3283974254773
early_projection,EC-Earth3_r4i1p1f1_ssp585,5,36,890.8178520981994
early_projection,EC-Earth3_r4i1p1f1_ssp585,10,31,1115.6627019699383
early_projection,EC-Earth3_r4i1p1f1_ssp585,15,26,1125.6495456075286
early_projection,EC-Earth3_r4i1p1f1_ssp585,20,21,1142.472175993301
early_projection,FGOALS-g3_r1i1p1f1_ssp245,2,39,762.726274429875
early_projection,FGOALS-g3_r1i1p1f1_ssp245,5,36,934.1790875342092
early_projection,FGOALS-g3_r1i1p1f1_ssp245,10,31,1082.474780717986
early_projection,FGOALS-g3_r1i1p1f1_ssp245,15,26,1105.852290984755
early_projection,FGOALS-g3_r1i1p1f1_ssp245,20,21,1107.0685743896418
early_projection,FGOALS-g3_r1i1p1f1_ssp370,2,39,815.6256027328636
early_projection,FGOALS-g3_r1i1p1f1_ssp370,5,36,1096.2803978446143
early_projection,FGOALS-g3_r1i1p1f1_ssp370,10,31,1149.26446499739
early_projection,FGOALS-g3_r1i1p1f1_ssp370,15,26,1184.2313576861793
early_projection,FGOALS-g3_r1i1p1f1_ssp370,20,21,1210.4917700098026
early_projection,FGOALS-g3_r1i1p1f1_ssp585,2,39,531.284472382973
early_projection,FGOALS-g3_r1i1p1f1_ssp585,5,36,727.4287690487778
early_projection,FGOALS-g3_r1i1p1f1_ssp585,10,31,944.4843953045904
early_projection,FGOALS-g3_r1i1p1f1_ssp585,15,26,1030.3710110898176
early_projection,FGOALS-g3_r1i1p1f1_ssp585,20,21,1056.4486471532452
early_projection,FGOALS-g3_r3i1p1f1_ssp245,2,39,539.2168379336363
early_projection,FGOALS-g3_r3i1p1f1_ssp245,5,36,873.2009724219897
early_projection,FGOALS-g3_r3i1p1f1_ssp245,10,31,999.0190285493998
early_projection,FGOALS-g3_r3i1p1f1_ssp245,15,26,1067.9331842162646
early_projection,FGOALS-g3_r3i1p1f1_ssp245,20,21,1130.2406639670178
early_projection,FGOALS-g3_r3i1p1f1_ssp370,2,39,795.6237686595623
early_projection,FGOALS-g3_r3i1p1f1_ssp370,5,36,1042.910120852404
early_projection,FGOALS-g3_r3i1p1f1_ssp370,10,31,1123.429297232878
early_projection,FGOALS-g3_r3i1p1f1_ssp370,15,26,1162.2440571857144
early_projection,FGOALS-g3_r3i1p1f1_ssp370,20,21,1166.5078215856108
early_projection,FGOALS-g3_r3i1p1f1_ssp585,2,39,709.266944166443
early_projection,FGOALS-g3_r3i1p1f1_ssp585,5,36,798.9187249059099
early_projection,FGOALS-g3_r3i1p1f1_ssp585,10,31,1092.1443140751337
early_projection,FGOALS-g3_r3i1p1f1_ssp585,15,26,1081.9146616484907
early_projection,FGOALS-g3_r3i1p1f1_ssp585,20,21,1190.6918845114615
early_projection,FGOALS-g3_r4i1p1f1_ssp245,2,39,879.4424196514146
early_projection,FGOALS-g3_r4i1p1f1_ssp245,5,36,946.4948029391792
early_projection,FGOALS-g3_r4i1p1f1_ssp245,10,31,1003.4360880150625
early_projection,FGOALS-g3_r4i1p1f1_ssp245,15,26,1076.7914966333892
early_projection,FGOALS-g3_r4i1p1f1_ssp245,20,21,1106.2270620855634
early_projection,FGOALS-g3_r4i1p1f1_ssp370,2,39,814.3494515670018
early_projection,FGOALS-g3_r4i1p1f1_ssp370,5,36,1049.28355216107
early_projection,FGOALS-g3_r4i1p1f1_ssp370,10,31,1127.943246448824
early_projection,FGOALS-g3_r4i1p1f1_ssp370,15,26,1154.530501895409
early_projection,FGOALS-g3_r4i1p1f1_ssp370,20,21,1155.7395795559426
early_projection,FGOALS-g3_r4i1p1f1_ssp585,2,39,740.4302806716091
early_projection,FGOALS-g3_r4i1p1f1_ssp585,5,36,828.637182955684
early_projection,FGOALS-g3_r4i1p1f1_ssp585,10,31,923.8674929681747
early_projection,FGOALS-g3_r4i1p1f1_ssp585,15,26,973.9561927362613
early_projection,FGOALS-g3_r4i1p1f1_ssp585,20,21,1039.771139907818
early_projection,FGOALS-g3_r5i1p1f1_ssp370,2,39,759.3210773956225
early_projection,FGOALS-g3_r5i1p1f1_ssp370,5,36,981.0708732485825
early_projection,FGOALS-g3_r5i1p1f1_ssp370,10,31,1062.0231862823348
early_projection,FGOALS-g3_r5i1p1f1_ssp370,15,26,1105.0532048413393
early_projection,FGOALS-g3_r5i1p1f1_ssp370,20,21,1154.0623621600662
early_projection,GFDL-ESM4_r1i1p1f1_ssp245,2,39,736.7132478667509
early_projection,GFDL-ESM4_r1i1p1f1_ssp245,5,36,927.878902118787
early_projection,GFDL-ESM4_r1i1p1f1_ssp245,10,31,964.8501621504851
early_projection,GFDL-ESM4_r1i1p1f1_ssp245,15,26,1003.1434706759899
early_projection,GFDL-ESM4_r1i1p1f1_ssp245,20,21,1056.0569448299082
early_projection,GFDL-ESM4_r1i1p1f1_ssp370,2,39,669.8500100507554
early_projection,GFDL-ESM4_r1i1p1f1_ssp370,5,36,935.0902320012938
early_projection,GFDL-ESM4_r1i1p1f1_ssp370,10,31,983.2438473972474
early_projection,GFDL-ESM4_r1i1p1f1_ssp370,15,26,1016.8343573069217
early_projection,GFDL-ESM4_r1i1p1f1_ssp370,20,21,1032.5440088899359
early_projection,GFDL-ESM4_r1i1p1f1_ssp585,2,39,701.329554106389
early_projection,GFDL-ESM4_r1i1p1f1_ssp585,5,36,920.3996131061525
early_projection,GFDL-ESM4_r1i1p1f1_ssp585,10,31,1040.3262073212902
early_projection,GFDL-ESM4_r1i1p1f1_ssp585,15,26,1046.0064712258543
early_projection,GFDL-ESM4_r1i1p1f1_ssp585,20,21,1064.7184387141033
early_projection,HadGEM3-GC31-LL_r1i1p1f3_ssp245,2,39,802.3820507731652
early_projection,HadGEM3-GC31-LL_r1i1p1f3_ssp245,5,36,875.9852318166216
early_projection,HadGEM3-GC31-LL_r1i1p1f3_ssp245,10,31,1096.6645184768477
early_projection,HadGEM3-GC31-LL_r1i1p1f3_ssp245,15,26,1094.2692083870663
early_projection,HadGEM3-GC31-LL_r1i1p1f3_ssp245,20,21,1160.1860745797808
early_projection,HadGEM3-GC31-LL_r1i1p1f3_ssp585,2,39,782.9141314711924
early_projection,HadGEM3-GC31-LL_r1i1p1f3_ssp585,5,36,982.9439066537961
early_projection,HadGEM3-GC31-LL_r1i1p1f3_ssp585,10,31,1083.329428835116
early_projection,HadGEM3-GC31-LL_r1i1p1f3_ssp585,15,26,1177.1246550005376
early_projection,HadGEM3-GC31-LL_r1i1p1f3_ssp585,20,21,1226.441304573216
early_projection,HadGEM3-GC31-LL_r2i1p1f3_ssp585,2,39,617.7366453574987
early_projection,HadGEM3-GC31-LL_r2i1p1f3_ssp585,5,36,924.4547474004936
early_projection,HadGEM3-GC31-LL_r2i1p1f3_ssp585,10,31,1024.0692320451737
early_projection,HadGEM3-GC31-LL_r2i1p1f3_ssp585,15,26,1078.4817586851184
early_projection,HadGEM3-GC31-LL_r2i1p1f3_ssp585,20,21,1105.079748068784
early_projection,HadGEM3-GC31-LL_r3i1p1f3_ssp585,2,39,768.7655849974135
early_projection,HadGEM3-GC31-LL_r3i1p1f3_ssp585,5,36,916.2533092578448
early_projection,HadGEM3-GC31-LL_r3i1p1f3_ssp585,10,31,1053.429023765734
early_projection,HadGEM3-GC31-LL_r3i1p1f3_ssp585,15,26,1109.1567884567664
early_projection,HadGEM3-GC31-LL_r3i1p1f3_ssp585,20,21,1133.0605695479649
early_projection,INM-CM5-0_r1i1p1f1_ssp245,2,39,655.9169358994459
early_projection,INM-CM5-0_r1i1p1f1_ssp245,5,36,927.1341385368432
early_projection,INM-CM5-0_r1i1p1f1_ssp245,10,31,1068.7293818971534
early_projection,INM-CM5-0_r1i1p1f1_ssp245,15,26,1115.134408075327
early_projection,INM-CM5-0_r1i1p1f1_ssp245,20,21,1193.2584705663376
early_projection,INM-CM5-0_r1i1p1f1_ssp370,2,39,598.9958521978278
early_projection,INM-CM5-0_r1i1p1f1_ssp370,5,36,813.7543995889857
early_projection,INM-CM5-0_r1i1p1f1_ssp370,10,31,879.890471817326
early_projection,INM-CM5-0_r1i1p1f1_ssp370,15,26,981.6411936031137
early_projection,INM-CM5-0_r1i1p1f1_ssp370,20,21,1031.5244656353864
early_projection,INM-CM5-0_r1i1p1f1_ssp585,2,39,605.595174565462
early_projection,INM-CM5-0_r1i1p1f1_ssp585,5,36,925.1435143678885
early_projection,INM-CM5-0_r1i1p1f1_ssp585,10,31,1121.3700067579216
early_projection,INM-CM5-0_r1i1p1f1_ssp585,15,26,1123.5276721023156
early_projection,INM-CM5-0_r1i1p1f1_ssp585,20,21,1174.7175629304243
early_projection,INM-CM5-0_r2i1p1f1_ssp370,2,39,726.1341807232452
early_projection,INM-CM5-0_r2i1p1f1_ssp370,5,36,928.1512665556236
early_projection,INM-CM5-0_r2i1p1f1_ssp370,10,31,1053.3902225735005
early_projection,INM-CM5-0_r2i1p1f1_ssp370,15,26,1125.621621604961
early_projection,INM-CM5-0_r2i1p1f1_ssp370,20,21,1199.0958869967951
early_projection,INM-CM5-0_r3i1p1f1_ssp370,2,39,938.3553453265577
early_projection,INM-CM5-0_r3i1p1f1_ssp370,5,36,1007.6968234600023
early_projection,INM-CM5-0_r3i1p1f1_ssp370,10,31,1075.0716465940811
early_projection,INM-CM5-0_r3i1p1f1_ssp370,15,26,1130.4339998313526
early_projection,INM-CM5-0_r3i1p1f1_ssp370,20,21,1132.7499978140504
early_projection,INM-CM5-0_r4i1p1f1_ssp370,2,39,858.0736466959024
early_projection,INM-CM5-0_r4i1p1f1_ssp370,5,36,968.8036469377214
early_projection,INM-CM5-0_r4i1p1f1_ssp370,10,31,1076.1136195936429
early_projection,INM-CM5-0_r4i1p1f1_ssp370,15,26,1127.9069583856904
early_projection,INM-CM5-0_r4i1p1f1_ssp370,20,21,1123.5311017821555
early_projection,INM-CM5-0_r5i1p1f1_ssp370,2,39,744.0931874970229
early_projection,INM-CM5-0_r5i1p1f1_ssp370,5,36,885.8066894588795
early_projection,INM-CM5-0_r5i1p1f1_ssp370,10,31,1068.1498908205413
early_projection,INM-CM5-0_r5i1p1f1_ssp370,15,26,1089.0683789410086
early_projection,INM-CM5-0_r5i1p1f1_ssp370,20,21,1103.101852499187
early_projection,IPSL-CM6A-LR_r10i1p1f1_ssp370,2,39,774.4494680605749
early_projection,IPSL-CM6A-LR_r10i1p1f1_ssp370,5,36,952.8411152529109
early_projection,IPSL-CM6A-LR_r10i1p1f1_ssp370,10,31,1099.8601933401435
early_projection,IPSL-CM6A-LR_r10i1p1f1_ssp370,15,26,1114.1381102883413
early_projection,IPSL-CM6A-LR_r10i1p1f1_ssp370,20,21,1163.8961887041455
early_projection,IPSL-CM6A-LR_r1i1p1f1_ssp245,2,39,662.2663716932354
early_projection,IPSL-CM6A-LR_r1i1p1f1_ssp245,5,36,916.8960140673946
early_projection,IPSL-CM6A-LR_r1i1p1f1_ssp245,10,31,1081.9776887836256
early_projection,IPSL-CM6A-LR_r1i1p1f1_ssp245,15,26,1121.2303611669852
early_projection,IPSL-CM6A-LR_r1i1p1f1_ssp245,20,21,1132.0195244996523
early_projection,IPSL-CM6A-LR_r1i1p1f1_ssp370,2,39,653.2200219578784
early_projection,IPSL-CM6A-LR_r1i1p1f1_ssp370,5,36,843.6995679210947
early_projection,IPSL-CM6A-LR_r1i1p1f1_ssp370,10,31,934.085588550711
early_projection,IPSL-CM6A-LR_r1i1p1f1_ssp370,15,26,1001.758894866129
early_projection,IPSL-CM6A-LR_r1i1p1f1_ssp370,20,21,1061.9015807369226
early_projection,IPSL-CM6A-LR_r1i1p1f1_ssp585,2,39,642.2522018337622
early_projection,IPSL-CM6A-LR_r1i1p1f1_ssp585,5,36,957.9005496457394
early_projection,IPSL-CM6A-LR_r1i1p1f1_ssp585,10,31,1089.853629523746
early_projection,IPSL-CM6A-LR_r1i1p1f1_ssp585,15,26,1114.9075990625563
early_projection,IPSL-CM6A-LR_r1i1p1f1_ssp585,20,21,1142.8181532032088
early_projection,IPSL-CM6A-LR_r2i1p1f1_ssp245,2,39,567.2576867351963
early_projection,IPSL-CM6A-LR_r2i1p1f1_ssp245,5,36,813.4355744743341
early_projection,IPSL-CM6A-LR_r2i1p1f1_ssp245,10,31,946.3759902101549
early_projection,IPSL-CM6A-LR_r2i1p1f1_ssp245,15,26,1129.3445875292498
early_projection,IPSL-CM6A-LR_r2i1p1f1_ssp245,20,21,1160.006634333783
early_projection,IPSL-CM6A-LR_r2i1p1f1_ssp370,2,39,724.5333597574063
early_projection,IPSL-CM6A-LR_r2i1p1f1_ssp370,5,36,1009.469710067047
early_projection,IPSL-CM6A-LR_r2i1p1f1_ssp370,10,31,1090.7895507988826
early_projection,IPSL-CM6A-LR_r2i1p1f1_ssp370,15,26,1101.8768112348298
early_projection,IPSL-CM6A-LR_r2i1p1f1_ssp370,20,21,1127.1030268564343
early_projection,IPSL-CM6A-LR_r2i1p1f1_ssp585,2,39,768.7985654495874
early_projection,IPSL-CM6A-LR_r2i1p1f1_ssp585,5,36,820.0027887652001
early_projection,IPSL-CM6A-LR_r2i1p1f1_ssp585,10,31,946.6275794572493
early_projection,IPSL-CM6A-LR_r2i1p1f1_ssp585,15,26,1052.8136127626292
early_projection,IPSL-CM6A-LR_r2i1p1f1_ssp585,20,21,1145.2014330285358
early_projection,IPSL-CM6A-LR_r3i1p1f1_ssp245,2,39,621.1175060300739
early_projection,IPSL-CM6A-LR_r3i1p1f1_ssp245,5,36,898.3922564550652
early_projection,IPSL-CM6A-LR_r3i1p1f1_ssp245,10,31,1014.2915019396057
early_projection,IPSL-CM6A-LR_r3i1p1f1_ssp245,15,26,1060.8968757091184
early_projection,IPSL-CM6A-LR_r3i1p1f1_ssp245,20,21,1082.4875484496945
early_projection,IPSL-CM6A-LR_r3i1p1f1_ssp370,2,39,682.2132807395938
early_projection,IPSL-CM6A-LR_r3i1p1f1_ssp370,5,36,999.5595557902983
early_projection,IPSL-CM6A-LR_r3i1p1f1_ssp370,10,31,1142.814519107555
early_projection,IPSL-CM6A-LR_r3i1p1f1_ssp370,15,26,1142.68704253446
early_projection,IPSL-CM6A-LR_r3i1p1f1_ssp370,20,21,1205.5875623039287
early_projection,IPSL-CM6A-LR_r3i1p1f1_ssp585,2,39,733.7639331658702
early_projection,IPSL-CM6A-LR_r3i1p1f1_ssp585,5,36,927.0864160526787
early_projection,IPSL-CM6A-LR_r3i1p1f1_ssp585,10,31,1008.0318206630021
early_projection,IPSL-CM6A-LR_r3i1p1f1_ssp585,15,26,1056.7868852048841
early_projection,IPSL-CM6A-LR_r3i1p1f1_ssp585,20,21,1074.3389723564464
early_projection,IPSL-CM6A-LR_r4i1p1f1_ssp245,2,39,684.0119130194798
early_projection,IPSL-CM6A-LR_r4i1p1f1_ssp245,5,36,815.2773528372679
early_projection,IPSL-CM6A-LR_r4i1p1f1_ssp245,10,31,993.2426354114338
early_projection,IPSL-CM6A-LR_r4i1p1f1_ssp245,15,26,1011.8028856577769
early_projection,IPSL-CM6A-LR_r4i1p1f1_ssp245,20,21,1080.7914753162054
early_projection,IPSL-CM6A-LR_r4i1p1f1_ssp370,2,39,875.9984697214459
early_projection,IPSL-CM6A-LR_r4i1p1f1_ssp370,5,36,1024.9443542131892
early_projection,IPSL-CM6A-LR_r4i1p1f1_ssp370,10,31,1101.0912659093658
early_projection,IPSL-CM6A-LR_r4i1p1f1_ssp370,15,26,1133.720070043345
early_projection,IPSL-CM6A-LR_r4i1p1f1_ssp370,20,21,1183.2973998321227
early_projection,IPSL-CM6A-LR_r4i1p1f1_ssp585,2,39,757.178038263386
early_projection,IPSL-CM6A-LR_r4i1p1f1_ssp585,5,36,860.0875132149915
early_projection,IPSL-CM6A-LR_r4i1p1f1_ssp585,10,31,991.5434036288716
early_projection,IPSL-CM6A-LR_r4i1p1f1_ssp585,15,26,1062.8863817468275
early_projection,IPSL-CM6A-LR_r4i1p1f1_ssp585,20,21,1130.226395978926
early_projection,IPSL-CM6A-LR_r5i1p1f1_ssp245,2,39,714.6401734256274
early_projection,IPSL-CM6A-LR_r5i1p1f1_ssp245,5,36,924.471319491708
early_projection,IPSL-CM6A-LR_r5i1p1f1_ssp245,10,31,992.5109949811464
early_projection,IPSL-CM6A-LR_r5i1p1f1_ssp245,15,26,1073.1010124088757
early_projection,IPSL-CM6A-LR_r5i1p1f1_ssp245,20,21,1069.4675745339332
early_projection,IPSL-CM6A-LR_r5i1p1f1_ssp370,2,39,800.6906549509306
early_projection,IPSL-CM6A-LR_r5i1p1f1_ssp370,5,36,1018.074539575951
early_projection,IPSL-CM6A-LR_r5i1p1f1_ssp370,10,31,1066.2909895049481
early_projection,IPSL-CM6A-LR_r5i1p1f1_ssp370,15,26,1143.8473562284519
early_projection,IPSL-CM6A-LR_r5i1p1f1_ssp370,20,21,1196.294958631068
early_projection,IPSL-CM6A-LR_r6i1p1f1_ssp370,2,39,831.4689398545083
early_projection,IPSL-CM6A-LR_r6i1p1f1_ssp370,5,36,908.7392871090782
early_projection,IPSL-CM6A-LR_r6i1p1f1_ssp370,10,31,1127.403364145894
early_projection,IPSL-CM6A-LR_r6i1p1f1_ssp370,15,26,1185.2743683144222
early_projection,IPSL-CM6A-LR_r6i1p1f1_ssp370,20,21,1172.4493777482091
early_projection,IPSL-CM6A-LR_r7i1p1f1_ssp370,2,39,681.5794181896927
early_projection,IPSL-CM6A-LR_r7i1p1f1_ssp370,5,36,878.3424483396462
early_projection,IPSL-CM6A-LR_r7i1p1f1_ssp370,10,31,949.9399279330261
early_projection,IPSL-CM6A-LR_r7i1p1f1_ssp370,15,26,1124.4832937022709
early_projection,IPSL-CM6A-LR_r7i1p1f1_ssp370,20,21,1111.5087183980795
early_projection,IPSL-CM6A-LR_r8i1p1f1_ssp370,2,39,762.1194343904972
early_projection,IPSL-CM6A-LR_r8i1p1f1_ssp370,5,36,1032.930266795723
early_projection,IPSL-CM6A-LR_r8i1p1f1_ssp370,10,31,1162.9307715344403
early_projection,IPSL-CM6A-LR_r8i1p1f1_ssp370,15,26,1188.6827458230002
early_projection,IPSL-CM6A-LR_r8i1p1f1_ssp370,20,21,1227.0795857093278
early_projection,IPSL-CM6A-LR_r9i1p1f1_ssp370,2,39,651.5200878288133
early_projection,IPSL-CM6A-LR_r9i1p1f1_ssp370,5,36,841.4694540226595
early_projection,IPSL-CM6A-LR_r9i1p1f1_ssp370,10,31,922.8468975497084
early_projection,IPSL-CM6A-LR_r9i1p1f1_ssp370,15,26,971.5476284922365
early_projection,IPSL-CM6A-LR_r9i1p1f1_ssp370,20,21,1049.1911147946041
early_projection,KACE-1-0-G_r1i1p1f1_ssp245,2,39,756.2398903847643
early_projection,KACE-1-0-G_r1i1p1f1_ssp245,5,36,942.7554291722005
early_projection,KACE-1-0-G_r1i1p1f1_ssp245,10,31,1076.8740848030243
early_projection,KACE-1-0-G_r1i1p1f1_ssp245,15,26,1072.0567862755277
early_projection,KACE-1-0-G_r1i1p1f1_ssp245,20,21,1100.4825045221908
early_projection,KACE-1-0-G_r1i1p1f1_ssp370,2,39,743.0417503330464
early_projection,KACE-1-0-G_r1i1p1f1_ssp370,5,36,894.2282420305062
early_projection,KACE-1-0-G_r1i1p1f1_ssp370,10,31,1047.625781674185
early_projection,KACE-1-0-G_r1i1p1f1_ssp370,15,26,1098.601595780117
early_projection,KACE-1-0-G_r1i1p1f1_ssp370,20,21,1127.6148231295488
early_projection,KACE-1-0-G_r1i1p1f1_ssp585,2,39,628.9456312355796
early_projection,KACE-1-0-G_r1i1p1f1_ssp585,5,36,904.4033900174843
early_projection,KACE-1-0-G_r1i1p1f1_ssp585,10,31,1025.109561937721
early_projection,KACE-1-0-G_r1i1p1f1_ssp585,15,26,1060.0409542465886
early_projection,KACE-1-0-G_r1i1p1f1_ssp585,20,21,1112.558720731879
early_projection,KACE-1-0-G_r2i1p1f1_ssp245,2,39,783.5911704983755
early_projection,KACE-1-0-G_r2i1p1f1_ssp245,5,36,1008.2100241223867
early_projection,KACE-1-0-G_r2i1p1f1_ssp245,10,31,1049.8378942531153
early_projection,KACE-1-0-G_r2i1p1f1_ssp245,15,26,1082.1104819242428
early_projection,KACE-1-0-G_r2i1p1f1_ssp245,20,21,1160.3402292965868
early_projection,KACE-1-0-G_r2i1p1f1_ssp370,2,39,680.77878239862
early_projection,KACE-1-0-G_r2i1p1f1_ssp370,5,36,906.1379199145682
early_projection,KACE-1-0-G_r2i1p1f1_ssp370,10,31,1006.10234631943
early_projection,KACE-1-0-G_r2i1p1f1_ssp370,15,26,1055.0162615881293
early_projection,KACE-1-0-G_r2i1p1f1_ssp370,20,21,1073.4455769613621
early_projection,KACE-1-0-G_r2i1p1f1_ssp585,2,39,602.832078404907
early_projection,KACE-1-0-G_r2i1p1f1_ssp585,5,36,794.3568267876617
early_projection,KACE-1-0-G_r2i1p1f1_ssp585,10,31,983.6816325463824
early_projection,KACE-1-0-G_r2i1p1f1_ssp585,15,26,1008.1901045319094
early_projection,KACE-1-0-G_r2i1p1f1_ssp585,20,21,1031.085425665478
early_projection,KACE-1-0-G_r3i1p1f1_ssp245,2,39,717.8348542313706
early_projection,KACE-1-0-G_r3i1p1f1_ssp245,5,36,917.0613710411359
early_projection,KACE-1-0-G_r3i1p1f1_ssp245,10,31,1072.8300125674855
early_projection,KACE-1-0-G_r3i1p1f1_ssp245,15,26,1134.4383065742734
early_projection,KACE-1-0-G_r3i1p1f1_ssp245,20,21,1184.7460648778228
early_projection,KACE-1-0-G_r3i1p1f1_ssp370,2,39,659.2242775270197
early_projection,KACE-1-0-G_r3i1p1f1_ssp370,5,36,881.7485861041329
early_projection,KACE-1-0-G_r3i1p1f1_ssp370,10,31,924.6547634812663
early_projection,KACE-1-0-G_r3i1p1f1_ssp370,15,26,993.845217807997
early_projection,KACE-1-0-G_r3i1p1f1_ssp370,20,21,1029.938690372815
early_projection,KACE-1-0-G_r3i1p1f1_ssp585,2,39,657.3084771448275
early_projection,KACE-1-0-G_r3i1p1f1_ssp585,5,36,937.484763076305
early_projection,KACE-1-0-G_r3i1p1f1_ssp585,10,31,1034.2719566091255
