"Model","SSP","Pr_total","Tas_mean","D_pr","D_pr_lm","D_tas","Variant","Year","period","model_ssp"
"FGOALS-G3","ssp245",1063.05399906832,11.9493443623513,-2.6238863482951,-0.918811292184454,1.13391523814242,NA,"Fut(2030-2059)",2044,NA
"FGOALS-G3","ssp370",1130.8781069972,12.1339322856125,10.6805938477578,5.1125785472386,1.21072214959605,NA,"Fut(2030-2059)",2044,NA
"FGOALS-G3","ssp585",1107.61078353658,12.2175720697254,1.75612121379482,8.78441480150007,1.30318569535642,NA,"Fut(2030-2059)",2044,NA
"INM-CM5-0","ssp370",1056.3782271441,12.2200583996829,-0.405876061751285,-1.30502209061991,1.45724844800124,NA,"Fut(2030-2059)",2044,NA
"IPSL-CM6A-LR","ssp245",1052.78308825932,12.5342499264672,-1.48044967540012,-0.153218138727322,1.53564134666752,NA,"Fut(2030-2059)",2044,NA
"IPSL-CM6A-LR","ssp370",1091.82166846232,12.6439763327694,2.69147582358558,0.423243468194672,1.65642402412208,NA,"Fut(2030-2059)",2044,NA
"IPSL-CM6A-LR","ssp585",1071.86178128857,12.8610512433196,0.193013054834581,-1.94609536926936,1.88835955575466,NA,"Fut(2030-2059)",2044,NA
"KACE-1-0-G","ssp245",1106.08051435434,13.1941308898935,3.79858018501094,0.709423392625799,2.01030784949285,NA,"Fut(2030-2059)",2044,NA
"KACE-1-0-G","ssp370",1053.04854112124,13.2828877847535,-0.604563894110573,0.654924760925849,2.10741622609514,NA,"Fut(2030-2059)",2044,NA
"KACE-1-0-G","ssp585",1051.01427868246,13.5706239351913,-2.57323661542622,1.84364811205908,2.41737550999725,NA,"Fut(2030-2059)",2044,NA
"MIROC6","ssp245",1090.25073457713,12.1177966750547,3.19581979265188,-2.86783924684934,1.19330807121859,NA,"Fut(2030-2059)",2044,NA
"MIROC6","ssp370",1035.78677027167,12.2591034133396,-1.10387911267013,-1.64275235386714,1.39794608148331,NA,"Fut(2030-2059)",2044,NA
"MIROC6","ssp585",1051.77447595645,12.5075703200064,-0.610325522348677,-2.86894583003296,1.65887735919367,NA,"Fut(2030-2059)",2044,NA
"MPI-ESM1-2-HR","ssp245",1009.94013941601,11.7156263166502,-5.02122250484414,-2.45472069800556,0.849046320792752,NA,"Fut(2030-2059)",2044,NA
"MPI-ESM1-2-HR","ssp370",1015.68140893785,11.8850294238837,-4.83281619413769,-1.6770193277184,1.07999159964146,NA,"Fut(2030-2059)",2044,NA
"MPI-ESM1-2-HR","ssp585",1005.220522952,11.9878377731221,-4.43085892818397,-5.21418285894151,1.15339792299286,NA,"Fut(2030-2059)",2044,NA
"MRI-ESM2-0","ssp370",1035.24970337533,12.2130019117802,-0.740601156158217,2.84139566146019,1.26767193258199,NA,"Fut(2030-2059)",2044,NA
"ACCESS-CM2","ssp245",1114.2148470051,12.7680835227976,6.62189343172624,6.83962029923325,1.78903237964741,NA,"Fut(2031-2060)",2045,NA
"ACCESS-CM2","ssp370",1034.82041702087,12.9902316198556,-3.48670657976587,4.5938531814475,2.02166507209899,NA,"Fut(2031-2060)",2045,NA
"ACCESS-CM2","ssp585",1088.55540620823,13.111876540389,4.15619597275597,3.8950891529632,2.07627434725882,NA,"Fut(2031-2060)",2045,NA
"CESM2-LENS","ssp370",1022.85841139551,12.4855864825774,-2.55707365017648,2.62453801715578,1.49220880038197,NA,"Fut(2031-2060)",2045,NA
"EC-EARTH3","ssp245",1061.5296602777,12.4805063457099,-2.48626551081203,1.33304365267834,1.66743544676308,NA,"Fut(2031-2060)",2045,NA
"EC-EARTH3","ssp370",1081.96704720682,12.6198496110439,2.23606952070748,-2.12382417890562,1.79852694057862,NA,"Fut(2031-2060)",2045,NA
"EC-EARTH3","ssp585",1081.44194253279,12.8327383783009,-3.07716643747627,-3.92423135763711,2.08264843032816,NA,"Fut(2031-2060)",2045,NA
"EC-EARTH3-VEG","ssp245",1059.00199678713,12.6856397084195,-1.3385090913008,-0.231481238716247,1.57924439980839,NA,"Fut(2031-2060)",2045,NA
"EC-EARTH3-VEG","ssp370",1119.40473680778,12.6097239019966,3.76157655484339,0.401080017822575,1.62225716935608,NA,"Fut(2031-2060)",2045,NA
"EC-EARTH3-VEG","ssp585",1116.10601222342,13.0104423061607,4.75752854633794,0.276474152331966,1.95335814830527,NA,"Fut(2031-2060)",2045,NA
"FGOALS-G3","ssp245",1074.29914653954,11.9565546693648,-1.59382695418374,-0.942990536715633,1.14112554515585,NA,"Fut(2031-2060)",2045,NA
"FGOALS-G3","ssp370",1126.20112193343,12.1724231268006,10.2228508946732,5.24712008795542,1.24921299078409,NA,"Fut(2031-2060)",2045,NA
"FGOALS-G3","ssp585",1118.31213234346,12.2599910718745,2.73925334155142,9.01558361206583,1.34560469750556,NA,"Fut(2031-2060)",2045,NA
"INM-CM5-0","ssp370",1060.06418961229,12.2566565962522,-0.0583677607887249,-1.33936477721519,1.49384664457054,NA,"Fut(2031-2060)",2045,NA
"IPSL-CM6A-LR","ssp245",1057.52571836407,12.5581299868393,-1.03663385950548,-0.157250195009627,1.55952140703967,NA,"Fut(2031-2060)",2045,NA
"IPSL-CM6A-LR","ssp370",1099.25220515449,12.6809900485702,3.39035623704608,0.434381454199792,1.69343773992289,NA,"Fut(2031-2060)",2045,NA
"IPSL-CM6A-LR","ssp585",1079.83704565944,12.9338969571798,0.938506346204556,-1.99730840530276,1.96120526961479,NA,"Fut(2031-2060)",2045,NA
"KACE-1-0-G","ssp245",1123.12991908782,13.2307665768602,5.39855774665115,0.728092429273836,2.04694353645948,NA,"Fut(2031-2060)",2045,NA
"KACE-1-0-G","ssp370",1036.13745154327,13.3210827469057,-2.20077248088503,0.672159623055465,2.1456111882473,NA,"Fut(2031-2060)",2045,NA
"KACE-1-0-G","ssp585",1042.32181454526,13.624650218009,-3.37900934744462,1.89216516763958,2.47140179281495,NA,"Fut(2031-2060)",2045,NA
"MIROC6","ssp245",1100.09469810449,12.1131995096583,4.12758333474086,-2.9433087007138,1.18871090582221,NA,"Fut(2031-2060)",2045,NA
"MIROC6","ssp370",1032.85868671007,12.3064202160917,-1.3834502697724,-1.68598267896889,1.44526288423536,NA,"Fut(2031-2060)",2045,NA
"MIROC6","ssp585",1043.38818599067,12.5826482238094,-1.40280589606707,-2.94444440450751,1.73395526299669,NA,"Fut(2031-2060)",2045,NA
"MPI-ESM1-2-HR","ssp245",1013.41546360938,11.7403676474606,-4.69438922987799,-2.51931861111097,0.873787651603163,NA,"Fut(2031-2060)",2045,NA
"MPI-ESM1-2-HR","ssp370",1015.06702453536,11.9220658527289,-4.89038270352138,-1.72115141528993,1.11702802848668,NA,"Fut(2031-2060)",2045,NA
"MPI-ESM1-2-HR","ssp585",1014.39268040914,12.0228058560913,-3.55883613324458,-5.3513981973347,1.18836600596205,NA,"Fut(2031-2060)",2045,NA
"MRI-ESM2-0","ssp370",1043.18092946001,12.2433766645053,0.0198421752364248,2.91616923149862,1.29804668530712,NA,"Fut(2031-2060)",2045,NA
"ACCESS-CM2","ssp245",1111.51141163114,12.7989625443214,6.36319521107627,7.01499517870078,1.81991140117123,NA,"Fut(2032-2061)",2046,NA
"ACCESS-CM2","ssp370",1038.61058536204,13.0347849891402,-3.1332137193563,4.71164428866409,2.06621844138359,NA,"Fut(2032-2061)",2046,NA
"ACCESS-CM2","ssp585",1080.33151538359,13.1933146437121,3.36930981197398,3.99496323380841,2.15771245058191,NA,"Fut(2032-2061)",2046,NA
"CESM2-LENS","ssp370",1027.15124793526,12.5194291971295,-2.14811523509752,2.69183386374952,1.52605151493411,NA,"Fut(2032-2061)",2046,NA
"EC-EARTH3","ssp245",1061.02503416296,12.4980747456297,-2.53262123577237,1.36722425915727,1.68500384668288,NA,"Fut(2032-2061)",2046,NA
"EC-EARTH3","ssp370",1076.63032471748,12.6721037911528,1.7317976643313,-2.17828120913397,1.85078112068751,NA,"Fut(2032-2061)",2046,NA
"EC-EARTH3","ssp585",1079.35893304114,12.8848795579336,-3.26385346553336,-4.0248526744996,2.13478960996088,NA,"Fut(2032-2061)",2046,NA
"EC-EARTH3-VEG","ssp245",1065.14204064425,12.7096405098776,-0.766474399179379,-0.237416655093588,1.60324520126649,NA,"Fut(2032-2061)",2046,NA
"EC-EARTH3-VEG","ssp370",1118.36650329123,12.6564629515096,3.66533902522898,0.411364120843671,1.66899621886908,NA,"Fut(2032-2061)",2046,NA
"EC-EARTH3-VEG","ssp585",1117.48179087375,13.0565680560037,4.88665890640848,0.283563233160987,1.99948389814828,NA,"Fut(2032-2061)",2046,NA
"FGOALS-G3","ssp245",1082.79303854729,11.9484161236801,-0.815783511219569,-0.967169781246804,1.13298699947113,NA,"Fut(2032-2061)",2046,NA
"FGOALS-G3","ssp370",1125.66097442778,12.2075205140206,10.1699859162805,5.38166162867223,1.28431037800413,NA,"Fut(2032-2061)",2046,NA
"FGOALS-G3","ssp585",1133.17079459431,12.3282038962091,4.10431754961557,9.24675242263167,1.41381752184017,NA,"Fut(2032-2061)",2046,NA
"INM-CM5-0","ssp370",1052.92316696324,12.2843282947258,-0.731615160706757,-1.37370746381044,1.5215183430442,NA,"Fut(2032-2061)",2046,NA
"IPSL-CM6A-LR","ssp245",1054.75397471177,12.6015045248344,-1.29601391726398,-0.16128225129192,1.60289594503473,NA,"Fut(2032-2061)",2046,NA
"IPSL-CM6A-LR","ssp370",1100.8304683923,12.7343961511465,3.53880005878967,0.445519440204917,1.74684384249914,NA,"Fut(2032-2061)",2046,NA
"IPSL-CM6A-LR","ssp585",1076.65442177637,12.9847794303553,0.641008402130318,-2.04852144133616,2.01208774279027,NA,"Fut(2032-2061)",2046,NA
"KACE-1-0-G","ssp245",1118.75314883829,13.2704085957297,4.9878258588717,0.746761465921886,2.08658555532896,NA,"Fut(2032-2061)",2046,NA
"KACE-1-0-G","ssp370",1047.49216593801,13.3500092616483,-1.12902056722575,0.689394485185104,2.17453770298992,NA,"Fut(2032-2061)",2046,NA
"KACE-1-0-G","ssp585",1046.88663652998,13.6665689331238,-2.9558601662976,1.94068222322008,2.51332050792971,NA,"Fut(2032-2061)",2046,NA
"MIROC6","ssp245",1105.22570701289,12.1312856378463,4.61325021289318,-3.01877815457825,1.20679703401015,NA,"Fut(2032-2061)",2046,NA
"MIROC6","ssp370",1047.13561042274,12.3118465077702,-0.0203006197557591,-1.72921300407066,1.45068917591387,NA,"Fut(2032-2061)",2046,NA
"MIROC6","ssp585",1037.19877252386,12.6313854169375,-1.98768773503242,-3.01994297898207,1.78269245612483,NA,"Fut(2032-2061)",2046,NA
"MPI-ESM1-2-HR","ssp245",1012.87440408005,11.7583613472944,-4.74527261458721,-2.58391652421638,0.891781351436892,NA,"Fut(2032-2061)",2046,NA
"MPI-ESM1-2-HR","ssp370",1025.14945291338,11.9455664078795,-3.9456806481164,-1.76528350286147,1.14052858363724,NA,"Fut(2032-2061)",2046,NA
"MPI-ESM1-2-HR","ssp585",1034.10653071598,12.0894004848082,-1.68458496345155,-5.48861353572791,1.25496063467893,NA,"Fut(2032-2061)",2046,NA
"MRI-ESM2-0","ssp370",1041.47810908579,12.2896187107102,-0.143423678530724,2.99094280153703,1.34428873151194,NA,"Fut(2032-2061)",2046,NA
"ACCESS-CM2","ssp245",1124.99040473631,12.826307796997,7.65303241822649,7.19037005816828,1.84725665384684,NA,"Fut(2033-2062)",2047,NA
"ACCESS-CM2","ssp370",1048.97635709039,13.10648263213,-2.16644233381825,4.8294353958807,2.13791608437341,NA,"Fut(2033-2062)",2047,NA
"ACCESS-CM2","ssp585",1074.9297130246,13.278404736553,2.85244940973792,4.09483731465362,2.24280254342284,NA,"Fut(2033-2062)",2047,NA
"CESM2-LENS","ssp370",1025.1132457046,12.5542312068408,-2.34226615476592,2.75912971034326,1.56085352464532,NA,"Fut(2033-2062)",2047,NA
"EC-EARTH3","ssp245",1065.68263143924,12.5342980405966,-2.10476724247229,1.4014048656362,1.72122714164979,NA,"Fut(2033-2062)",2047,NA
"EC-EARTH3","ssp370",1072.39882774485,12.7183299738252,1.33195959182477,-2.23273823936233,1.89700730335994,NA,"Fut(2033-2062)",2047,NA
"EC-EARTH3","ssp585",1076.55080078291,12.9681296276333,-3.51552868246561,-4.12547399136209,2.21803967966062,NA,"Fut(2033-2062)",2047,NA
"EC-EARTH3-VEG","ssp245",1065.29850394239,12.7440015233013,-0.751897559557099,-0.243352071470924,1.63760621469019,NA,"Fut(2033-2062)",2047,NA
"EC-EARTH3-VEG","ssp370",1115.1596072716,12.7154292976665,3.36808051282167,0.421648223864748,1.72796256502601,NA,"Fut(2033-2062)",2047,NA
"EC-EARTH3-VEG","ssp585",1099.38312470982,13.1282022894694,3.18792104767929,0.290652313990018,2.07111813161389,NA,"Fut(2033-2062)",2047,NA
"FGOALS-G3","ssp245",1082.08670883324,11.9855258581043,-0.880483557098053,-0.991349025777977,1.17009673389536,NA,"Fut(2033-2062)",2047,NA
"FGOALS-G3","ssp370",1132.2459096127,12.2428038445333,10.8144625687219,5.51620316938904,1.31959370851677,NA,"Fut(2033-2062)",2047,NA
"FGOALS-G3","ssp585",1143.71173325108,12.3608093865496,5.07271280868053,9.47792123319744,1.44642301218065,NA,"Fut(2033-2062)",2047,NA
"INM-CM5-0","ssp370",1057.13534792248,12.3440820961524,-0.334495585799484,-1.40805015040571,1.58127214447073,NA,"Fut(2033-2062)",2047,NA
"IPSL-CM6A-LR","ssp245",1046.88493550572,12.6340358308702,-2.03239942032925,-0.165314307574209,1.63542725107048,NA,"Fut(2033-2062)",2047,NA
"IPSL-CM6A-LR","ssp370",1097.66762252243,12.7864242904138,3.24131804358356,0.456657426210041,1.79887198176648,NA,"Fut(2033-2062)",2047,NA
"IPSL-CM6A-LR","ssp585",1079.70178607152,13.0484270990008,0.925862863719775,-2.09973447736959,2.07573541143581,NA,"Fut(2033-2062)",2047,NA
"KACE-1-0-G","ssp245",1119.22322262486,13.303564296136,5.03193927647128,0.76543050256993,2.11974125573527,NA,"Fut(2033-2062)",2047,NA
"KACE-1-0-G","ssp370",1054.31992290848,13.3957983858602,-0.484560359358938,0.706629347314733,2.22032682720178,NA,"Fut(2033-2062)",2047,NA
"KACE-1-0-G","ssp585",1044.11612835075,13.7073986593624,-3.21268031642067,1.9891992788006,2.55415023416833,NA,"Fut(2033-2062)",2047,NA
"MIROC6","ssp245",1112.82321108329,12.1358451743914,5.33237897479826,-3.0942476084427,1.21135657055525,NA,"Fut(2033-2062)",2047,NA
"MIROC6","ssp370",1036.07181317579,12.3782918881828,-1.0766634363225,-1.77244332917243,1.51713455632653,NA,"Fut(2033-2062)",2047,NA
"MIROC6","ssp585",1033.56599316706,12.6955511563502,-2.33097497576297,-3.09544155345662,1.84685819553754,NA,"Fut(2033-2062)",2047,NA
"MPI-ESM1-2-HR","ssp245",1019.42346918935,11.7840280083927,-4.1293725492857,-2.64851443732177,0.917448012535274,NA,"Fut(2033-2062)",2047,NA
"MPI-ESM1-2-HR","ssp370",1023.25823953708,11.9823342067235,-4.12288331168284,-1.80941559043301,1.17729638248126,NA,"Fut(2033-2062)",2047,NA
"MPI-ESM1-2-HR","ssp585",1032.75669912448,12.1253833976069,-1.812917247608,-5.6258288741211,1.29094354747768,NA,"Fut(2033-2062)",2047,NA
"MRI-ESM2-0","ssp370",1053.08846275978,12.2787232106348,0.969773188164033,3.06571637157546,1.33339323143658,NA,"Fut(2033-2062)",2047,NA
"ACCESS-CM2","ssp245",1136.27705688202,12.8767861444072,8.73307925615501,7.36574493763582,1.89773500125706,NA,"Fut(2034-2063)",2048,NA
"ACCESS-CM2","ssp370",1051.8440287155,13.1507363849619,-1.89898681358118,4.94722650309731,2.18216983720522,NA,"Fut(2034-2063)",2048,NA
"ACCESS-CM2","ssp585",1097.37967154832,13.3490298910237,5.00052774019374,4.19471139549884,2.31342769789347,NA,"Fut(2034-2063)",2048,NA
"CESM2-LENS","ssp370",1042.69844016188,12.6065328552179,-0.667007106927445,2.82642555693699,1.61315517302243,NA,"Fut(2034-2063)",2048,NA
"EC-EARTH3","ssp245",1065.247260505,12.5489011776093,-2.14476108086799,1.43558547211513,1.7358302786625,NA,"Fut(2034-2063)",2048,NA
"EC-EARTH3","ssp370",1058.97906948496,12.7847504230226,0.0639141906716841,-2.28719526959067,1.96342775255736,NA,"Fut(2034-2063)",2048,NA
"EC-EARTH3","ssp585",1078.07197397805,13.0299788738759,-3.37919550486811,-4.22609530822457,2.27988892590318,NA,"Fut(2034-2063)",2048,NA
"EC-EARTH3-VEG","ssp245",1061.85616588066,12.7783192821762,-1.07260158694493,-0.249287487848261,1.67192397356511,NA,"Fut(2034-2063)",2048,NA
"EC-EARTH3-VEG","ssp370",1113.27870556367,12.7834751094822,3.19373309392843,0.431932326885844,1.7960083768417,NA,"Fut(2034-2063)",2048,NA
"EC-EARTH3-VEG","ssp585",1107.13346643203,13.1924339491402,3.9153668595617,0.297741394819038,2.13534979128474,NA,"Fut(2034-2063)",2048,NA
"FGOALS-G3","ssp245",1083.48964642866,11.9981371409562,-0.751973988574319,-1.01552827030912,1.1827080167473,NA,"Fut(2034-2063)",2048,NA
"FGOALS-G3","ssp370",1138.92845338522,12.2544947297083,11.4684923077182,5.65074471010582,1.33128459369184,NA,"Fut(2034-2063)",2048,NA
"FGOALS-G3","ssp585",1150.05029545168,12.3841166688059,5.6550360518194,9.70909004376322,1.46973029443691,NA,"Fut(2034-2063)",2048,NA
"INM-CM5-0","ssp370",1068.01492875101,12.3737423548855,0.691218778232466,-1.44239283700096,1.61093240320388,NA,"Fut(2034-2063)",2048,NA
"IPSL-CM6A-LR","ssp245",1045.06714403927,12.6683907579287,-2.20250853383588,-0.169346363856518,1.66978217812905,NA,"Fut(2034-2063)",2048,NA
"IPSL-CM6A-LR","ssp370",1102.70825851624,12.8241449718825,3.71541593360139,0.467795412215165,1.83659266323519,NA,"Fut(2034-2063)",2048,NA
"IPSL-CM6A-LR","ssp585",1079.32651855481,13.14300862899,0.890784475948535,-2.15094751340299,2.17031694142498,NA,"Fut(2034-2063)",2048,NA
"KACE-1-0-G","ssp245",1124.26375511445,13.3529313507369,5.50496100409943,0.78409953921798,2.16910831033625,NA,"Fut(2034-2063)",2048,NA
"KACE-1-0-G","ssp370",1057.33734476807,13.4260612036486,-0.199751112740725,0.723864209444357,2.2505896449902,NA,"Fut(2034-2063)",2048,NA
"KACE-1-0-G","ssp585",1038.10744170812,13.7717815160332,-3.7696726462654,2.0377163343811,2.61853309083912,NA,"Fut(2034-2063)",2048,NA
"MIROC6","ssp245",1110.51708888995,12.1704521821605,5.11409692028008,-3.16971706230716,1.24596357832437,NA,"Fut(2034-2063)",2048,NA
"MIROC6","ssp370",1028.8264484656,12.4108199859237,-1.76844526325598,-1.8156736542742,1.54966265406743,NA,"Fut(2034-2063)",2048,NA
"MIROC6","ssp585",1033.86795810352,12.7400687489093,-2.30244015444482,-3.17094012793117,1.89137578809655,NA,"Fut(2034-2063)",2048,NA
"MPI-ESM1-2-HR","ssp245",1020.91962834854,11.7459195881891,-3.98866780617048,-2.71311235042718,0.879339592331654,NA,"Fut(2034-2063)",2048,NA
"MPI-ESM1-2-HR","ssp370",1026.68410252087,11.9995217446646,-3.80188724992289,-1.85354767800454,1.19448392042238,NA,"Fut(2034-2063)",2048,NA
"MPI-ESM1-2-HR","ssp585",1032.72651128783,12.1707323802045,-1.81578729010466,-5.76304421251429,1.33629253007523,NA,"Fut(2034-2063)",2048,NA
"MRI-ESM2-0","ssp370",1047.33602771795,12.3069180138499,0.418231620677583,3.14048994161388,1.36158803465163,NA,"Fut(2034-2063)",2048,NA
"ACCESS-CM2","ssp245",1124.5423455107,12.9411683305062,7.61015655534181,7.54111981710332,1.96211718735602,NA,"Fut(2035-2064)",2049,NA
"ACCESS-CM2","ssp370",1068.12655011297,13.1873784806197,-0.380385383412466,5.06501761031392,2.21881193286302,NA,"Fut(2035-2064)",2049,NA
"ACCESS-CM2","ssp585",1101.62643360611,13.3985340837786,5.40687047536221,4.29458547634405,2.36293189064844,NA,"Fut(2035-2064)",2049,NA
"CESM2-LENS","ssp370",1047.62615310477,12.6564227299031,-0.197566992814133,2.89372140353074,1.66304504770768,NA,"Fut(2035-2064)",2049,NA
"EC-EARTH3","ssp245",1071.9753243934,12.5761463617451,-1.52671086504323,1.46976607859406,1.76307546279829,NA,"Fut(2035-2064)",2049,NA
"EC-EARTH3","ssp370",1049.59081255104,12.778658138427,-0.823190912068549,-2.34165229981902,1.95733546796174,NA,"Fut(2035-2064)",2049,NA
"EC-EARTH3","ssp585",1066.97124954817,13.099801184851,-4.37408355574301,-4.32671662508707,2.34971123687826,NA,"Fut(2035-2064)",2049,NA
"EC-EARTH3-VEG","ssp245",1064.33476707302,12.8075855573562,-0.841683713562258,-0.255222904225601,1.70119024874502,NA,"Fut(2035-2064)",2049,NA
"EC-EARTH3-VEG","ssp370",1133.44074982444,12.817138129895,5.0626241485012,0.442216429906935,1.82967139725452,NA,"Fut(2035-2064)",2049,NA
"EC-EARTH3-VEG","ssp585",1106.10576451361,13.254043045156,3.81890692486307,0.304830475648069,2.19695888730051,NA,"Fut(2035-2064)",2049,NA
"FGOALS-G3","ssp245",1080.81183350104,11.9884646446744,-0.997262578058923,-1.03970751484029,1.17303552046545,NA,"Fut(2035-2064)",2049,NA
"FGOALS-G3","ssp370",1144.30369469811,12.2845184479397,11.9945745591157,5.78528625082264,1.36130831192325,NA,"Fut(2035-2064)",2049,NA
"FGOALS-G3","ssp585",1154.92099820473,12.4140540423381,6.10250715548033,9.940258854329,1.49966766796914,NA,"Fut(2035-2064)",2049,NA
"INM-CM5-0","ssp370",1067.88534224308,12.4043898953007,0.679001511348915,-1.47673552359624,1.64157994361906,NA,"Fut(2035-2064)",2049,NA
"IPSL-CM6A-LR","ssp245",1049.72323245877,12.7034699189327,-1.76679129780088,-0.173378420138812,1.70486133913304,NA,"Fut(2035-2064)",2049,NA
"IPSL-CM6A-LR","ssp370",1102.36582055779,12.8840140470457,3.68320787220521,0.478933398220287,1.89646173839833,NA,"Fut(2035-2064)",2049,NA
"IPSL-CM6A-LR","ssp585",1077.86451004637,13.2267443411316,0.754122230751048,-2.20216054943639,2.25405265356664,NA,"Fut(2035-2064)",2049,NA
"KACE-1-0-G","ssp245",1130.13920895335,13.3997788575103,6.05633475899841,0.802768575866037,2.21595581710956,NA,"Fut(2035-2064)",2049,NA
"KACE-1-0-G","ssp370",1066.08383283847,13.4312279023523,0.62581481532886,0.741099071573981,2.25575634369391,NA,"Fut(2035-2064)",2049,NA
"KACE-1-0-G","ssp585",1055.97021449142,13.7826407233856,-2.11383202387899,2.08623338996161,2.62939229819159,NA,"Fut(2035-2064)",2049,NA
"MIROC6","ssp245",1095.28676579783,12.2017900076296,3.67249672011313,-3.24518651617162,1.27730140379344,NA,"Fut(2035-2064)",2049,NA
"MIROC6","ssp370",1032.31434809042,12.4747554393314,-1.43542330078308,-1.85890397937596,1.61359810747512,NA,"Fut(2035-2064)",2049,NA
"MIROC6","ssp585",1029.39169084577,12.7999510978077,-2.72543458508816,-3.24643870240573,1.95125813699501,NA,"Fut(2035-2064)",2049,NA
"MPI-ESM1-2-HR","ssp245",1015.26224001916,11.770179883926,-4.52071104949621,-2.77771026353261,0.903599888068506,NA,"Fut(2035-2064)",2049,NA
"MPI-ESM1-2-HR","ssp370",1027.24393579942,12.032775768779,-3.74943206461361,-1.89767976557608,1.22773794453676,NA,"Fut(2035-2064)",2049,NA
"MPI-ESM1-2-HR","ssp585",1031.02013503422,12.2176624566504,-1.97801727763415,-5.9002595509075,1.38322260652114,NA,"Fut(2035-2064)",2049,NA
"MRI-ESM2-0","ssp370",1042.2149779078,12.3330682505614,-0.0727729398149075,3.21526351165232,1.38773827136321,NA,"Fut(2035-2064)",2049,NA
"ACCESS-CM2","ssp245",1122.8188963809,12.9988263282492,7.44523557089594,7.71649469657085,2.01977518509898,NA,"Fut(2036-2065)",2050,NA
"ACCESS-CM2","ssp370",1076.2222643341,13.2318434836397,0.374667405668842,5.18280871753051,2.26327693588302,NA,"Fut(2036-2065)",2050,NA
"ACCESS-CM2","ssp585",1099.06978181591,13.4788768857843,5.16224248180747,4.39445955718926,2.44327469265412,NA,"Fut(2036-2065)",2050,NA
"CESM2-LENS","ssp370",1046.83606768461,12.6937042169825,-0.27283472737992,2.96101725012447,1.70032653478711,NA,"Fut(2036-2065)",2050,NA
"EC-EARTH3","ssp245",1067.20388427347,12.6105612542438,-1.96502263568569,1.503946685073,1.79749035529699,NA,"Fut(2036-2065)",2050,NA
"EC-EARTH3","ssp370",1052.91343029561,12.8180604510559,-0.509233680559607,-2.39610933004737,1.9967377805907,NA,"Fut(2036-2065)",2050,NA
"EC-EARTH3","ssp585",1060.77937267094,13.1728447848983,-4.92902250198506,-4.42733794194955,2.42275483692558,NA,"Fut(2036-2065)",2050,NA
"EC-EARTH3-VEG","ssp245",1064.85301310977,12.8277896743018,-0.793401532038792,-0.261158320602942,1.7213943656907,NA,"Fut(2036-2065)",2050,NA
"EC-EARTH3-VEG","ssp370",1136.33157368352,12.845699612474,5.33058481661102,0.452500532928036,1.85823287983351,NA,"Fut(2036-2065)",2050,NA
"EC-EARTH3-VEG","ssp585",1113.02966939641,13.3217612313572,4.46878350958538,0.31191955647709,2.26467707350176,NA,"Fut(2036-2065)",2050,NA
"FGOALS-G3","ssp245",1091.02724581132,11.9957372217685,-0.0615272805137822,-1.06388675937147,1.18030809755957,NA,"Fut(2036-2065)",2050,NA
"FGOALS-G3","ssp370",1141.39190584256,12.2887680153613,11.7095937838247,5.91982779153944,1.36555787934479,NA,"Fut(2036-2065)",2050,NA
"FGOALS-G3","ssp585",1165.98546354601,12.4529903457468,7.11899877254314,10.1714276648948,1.53860397137784,NA,"Fut(2036-2065)",2050,NA
"INM-CM5-0","ssp370",1073.51662612545,12.4264423150277,1.20991247723269,-1.51107821019149,1.6636323633461,NA,"Fut(2036-2065)",2050,NA
"IPSL-CM6A-LR","ssp245",1054.7464109649,12.7569004488564,-1.29672173347791,-0.177410476421109,1.75829186905677,NA,"Fut(2036-2065)",2050,NA
"IPSL-CM6A-LR","ssp370",1101.70831236756,12.9392968985535,3.62136582567756,0.49007138422541,1.95174458990612,NA,"Fut(2036-2065)",2050,NA
"IPSL-CM6A-LR","ssp585",1082.89572682007,13.2971925954275,1.22441865953445,-2.25337358546978,2.32450090786251,NA,"Fut(2036-2065)",2050,NA
"KACE-1-0-G","ssp245",1138.97357896969,13.4054688267103,6.8853838676522,0.821437612514081,2.22164578630963,NA,"Fut(2036-2065)",2050,NA
"KACE-1-0-G","ssp370",1074.29244824371,13.4535171900245,1.4006118699451,0.758333933703605,2.27804563136608,NA,"Fut(2036-2065)",2050,NA
"KACE-1-0-G","ssp585",1054.21174040074,13.8421328051554,-2.27683879041401,2.1347504455421,2.68888437996133,NA,"Fut(2036-2065)",2050,NA
"MIROC6","ssp245",1094.80824174391,12.2178429315782,3.62720284369764,-3.32065597003607,1.29335432774211,NA,"Fut(2036-2065)",2050,NA
"MIROC6","ssp370",1042.07982794288,12.4869640120162,-0.503022826351063,-1.90213430447773,1.62580668015994,NA,"Fut(2036-2065)",2050,NA
"MIROC6","ssp585",1026.56981176579,12.8584023230893,-2.99209407301649,-3.32193727688027,2.0097093622766,NA,"Fut(2036-2065)",2050,NA
"MPI-ESM1-2-HR","ssp245",1016.11988885485,11.7937801634534,-4.44005435039673,-2.84230817663801,0.927200167595894,NA,"Fut(2036-2065)",2050,NA
"MPI-ESM1-2-HR","ssp370",1024.87624275676,12.0724110035556,-3.9712798576363,-1.94181185314762,1.26737317931333,NA,"Fut(2036-2065)",2050,NA
